anime_id,person_id,role
3448,23444,Episode Director
3448,6678,"Episode Director, Storyboard"
3448,23996,Script
24935,37304,Original Creator
3736,1904,Producer
3736,1038,Producer
3736,6358,Producer
3736,1518,"Director, Storyboard"
34903,12873,Director
34903,3160,Sound Director
34903,17094,Episode Director
34903,47541,Theme Song Composition
42285,47554,"Theme Song Lyrics, Theme Song Performance, Inserted Song Performance"
1012,2609,Director
1012,38102,Original Creator
31867,36516,Original Creator
31867,24627,Original Creator
31867,47563,Original Character Design
10774,20752,Producer
10774,47567,"Director, Storyboard"
10774,10987,Episode Director
10774,23965,Episode Director
8026,18937,Director
8026,47571,Music
8026,24597,Original Creator
8026,47572,"Animation Director, Mechanical Design"
980,8433,Producer
980,14011,Producer
980,6877,"Director, Episode Director, Storyboard"
980,2190,Sound Director
58445,3340,Director
58445,16232,Sound Director
58445,47591,"Theme Song Composition, Theme Song Lyrics"
58445,47592,Theme Song Performance
3075,47179,Episode Director
3075,25844,"Episode Director, Storyboard"
3075,47597,"Theme Song Arrangement, Music"
3075,47598,Theme Song Lyrics
59623,1229,Producer
59623,1980,Producer
59623,43113,Producer
59623,1536,Producer
20965,30732,Director
20965,20654,Key Animation
20965,47613,Music
17219,35097,Producer
17219,12020,Director
17219,47616,"Storyboard, Layout"
17219,47617,Theme Song Arrangement
683,31031,Episode Director
683,47618,Background Art
683,47619,Key Animation
683,47620,Key Animation
3869,8149,"Director, Episode Director, Storyboard"
3869,8012,Sound Director
3869,25504,"Episode Director, Storyboard"
3869,47624,"Episode Director, Storyboard"
425,24953,Producer
425,6694,Producer
425,4128,Director
425,47627,Director
58325,7221,Planning
58325,7222,Chief Producer
40714,2484,Producer
40714,17146,Producer
40714,12330,Sound Director
40714,38276,"Episode Director, Storyboard"
35714,47638,Script
35714,47639,Script
35714,47640,Storyboard
35714,47641,"Theme Song Performance, Theme Song Lyrics, Theme Song Composition"
6148,14768,"Director, Episode Director"
6148,31806,Theme Song Performance
6148,47645,Original Creator
3399,13339,"Director, Episode Director, Chief Animation Director"
3399,10183,Episode Director
3399,19081,"Episode Director, Storyboard, Key Animation"
3399,21228,"Episode Director, Storyboard"
36037,159,Producer
36037,16453,Producer
36037,6051,Producer
36037,1315,Producer
47163,871,Producer
47163,3761,Producer
47163,283,Producer
47163,7200,Producer
24763,24916,Original Creator
24763,10588,Key Animation
24763,19271,Key Animation
6981,3727,Producer
6981,10183,"Director, Episode Director, Storyboard"
6981,10760,"Episode Director, Storyboard"
6981,13895,Episode Director
5933,10142,Producer
5933,29354,Director
5933,47688,"Theme Song Performance, Theme Song Arrangement"
5933,3389,Character Design
1048,3959,Producer
1048,13741,Producer
1048,4958,Assistant Producer
1048,578,"Director, Episode Director, Storyboard"
40594,159,Producer
40594,1355,Producer
40594,4958,Producer
40594,14818,Producer
37866,14360,Executive Producer
37866,46956,Original Character Design
37866,46957,Original Creator
62422,47699,Original Creator
62422,47700,Original Character Design
2552,12411,Producer
2552,3005,"Director, Storyboard"
2552,6519,Episode Director
2552,47708,Episode Director
715,8071,"Director, Character Design"
715,25127,Key Animation
715,47713,Original Creator
715,30385,Key Animation
184,5376,Producer
184,47722,"Producer, Planning"
184,15665,Producer
184,6065,Director
1789,8232,Character Design
1789,47728,Key Animation
1789,47729,Key Animation
1444,308,Producer
1444,5561,Producer
1444,28993,"Director, Storyboard"
1444,5835,Sound Director
718,7517,Producer
718,18158,Director
718,34644,Episode Director
718,47743,Script
36560,47750,"Theme Song Lyrics, Theme Song Composition, Theme Song Arrangement"
36560,47751,Original Creator
40850,47759,Producer
40850,7606,Producer
40850,47760,Director
40850,9828,"Director, Animation Director"
40606,33923,Original Creator
2631,10607,Producer
2631,18241,Director
2631,5458,Original Creator
2631,30692,Sound Effects
6743,535,Producer
6743,5376,Producer
6743,15106,Original Creator
6743,34878,ADR Director
301,340,Producer
301,41702,Producer
301,4982,Director
301,14804,Sound Director
36942,47771,Art Director
33686,12210,Producer
33686,281,Producer
33686,1946,"Director, Script, Screenplay"
33686,6163,"Director, Storyboard"
33687,12210,Producer
33687,281,Producer
33687,1946,"Director, Script, Screenplay"
33687,6163,"Director, Storyboard"
3114,2243,Producer
3114,1039,Producer
3114,1040,"Director, Sound Director"
3114,28356,"Episode Director, Storyboard, Key Animation"
1794,7360,"Producer, ADR Director"
1794,7859,Producer
1794,17519,"Director, Storyboard"
1794,8858,Sound Director
58644,47780,Original Creator
2771,4030,"Director, Storyboard"
2771,8294,Sound Director
2771,6877,"Episode Director, Storyboard"
2771,44825,"Script, Screenplay, Series Composition"
7336,11857,Director
7336,43942,"Theme Song Performance, Inserted Song Performance"
7336,34681,Original Creator
7336,14869,Key Animation
58216,4507,Producer
58216,8513,"Producer, Planning"
58216,9828,Producer
58216,6207,Producer
2789,24038,Producer
2789,4308,Producer
2789,4126,Producer
2789,3023,Producer
6518,1516,"Producer, Executive Producer"
6518,28212,Director
6518,3074,Sound Director
6518,17668,Episode Director
42723,31841,Character Design
42723,8708,Character Design
2485,47811,Key Animation
9028,6289,"Director, Episode Director, Storyboard"
9028,47816,"Episode Director, Storyboard"
9028,47817,"Episode Director, Storyboard"
9028,13962,Script
30895,2691,Producer
30895,4825,Producer
30895,5070,Producer
30895,14585,"Director, Script"
10666,35349,Director
21121,696,Director
21121,47832,Original Creator
21121,47833,Screenplay
21121,37042,Key Animation
36915,7468,"Director, Storyboard"
36915,7470,Director
36915,47834,Episode Director
36915,4961,Episode Director
2061,13273,Co-Director
2061,7659,Director
2061,47837,Script
2061,4610,Key Animation
6728,30647,Director
6728,40894,Theme Song Arrangement
6728,6932,Assistant Director
6728,47842,Editing
12483,39485,Original Creator
1085,2715,Producer
1085,5727,Director
1085,4894,Director
1085,47854,Script
8450,27687,Producer
8450,11955,"Director, Script, Original Character Design"
8450,34624,Episode Director
8450,33074,Original Creator
3100,10714,Episode Director
3100,1806,In-Between Animation
3100,34681,Original Creator
3100,32239,Screenplay
23943,17303,"Script, Original Creator"
23943,3139,Original Creator
23943,32363,Mechanical Design
33531,7658,"Director, Storyboard, Character Design, Mechanical Design, Original Creator"
33531,25006,Director
33531,1889,Sound Director
33531,12092,Episode Director
36914,6551,Director
36914,16371,Original Creator
36914,47878,Key Animation
36914,40453,Music
2045,8421,Director
2045,6290,Sound Director
2045,7136,"Episode Director, Storyboard, Key Animation"
2045,7336,"Script, Series Composition, Original Creator"
43760,23582,Producer
43760,47883,Producer
43760,9960,Producer
43760,10772,Assistant Producer
57502,47892,Producer
57502,47893,Assistant Producer
57502,12329,"Director, Episode Director, Storyboard"
57502,21082,Sound Director
7601,10491,"Director, Script"
7601,47894,Theme Song Arrangement
7601,20184,Music
7601,5642,Original Creator
4928,10958,Producer
4928,9458,"Director, Script, Storyboard"
4928,1783,Sound Director
4928,7538,"Episode Director, Storyboard"
3810,19852,Producer
3810,25874,"Director, Episode Director"
3810,696,"Episode Director, Storyboard"
3810,34559,Episode Director
21099,11955,Director
21099,6678,Episode Director
21099,15410,Storyboard
21099,20953,Art Director
4933,13292,Episode Director
4933,13339,"Episode Director, Chief Animation Director"
4933,24049,Episode Director
4933,21228,"Episode Director, Mechanical Design"
2733,3788,"Producer, Script"
2733,2499,Producer
2733,1946,"Director, Animation Director"
2733,47914,Theme Song Performance
20931,46917,Director
20931,22641,Sound Director
20931,36772,Episode Director
20931,45042,Theme Song Performance
402,6995,"Director, Episode Director, Storyboard"
402,5835,Sound Director
402,9136,Theme Song Performance
402,2926,"Original Character Design, Principle Drawing"
2567,3409,Director
2567,3141,Director
2567,86,"Script, Series Composition"
2567,19932,"Script, ADR Director"
14145,10280,Director
14145,7394,Sound Director
14145,12093,Script
14145,24317,Theme Song Performance
10949,11130,Original Creator
61271,47944,Original Creator
3720,7134,Director
3720,41252,Background Art
3720,47952,Editing
7405,18156,Producer
7405,4030,"Director, Episode Director, Storyboard"
7405,1517,"Episode Director, Storyboard"
7405,3451,Episode Director
48466,2484,Producer
48466,42431,Producer
48466,9459,"Director, Episode Director, Storyboard"
48466,6147,"Episode Director, Storyboard"
31804,10741,Director
31804,5835,Sound Director
31804,634,"Episode Director, Storyboard"
31804,12459,Episode Director
888,2816,Producer
888,5940,"Director, Episode Director, Storyboard"
888,3074,Sound Director
888,3160,Sound Director
56907,36316,"Director, Storyboard"
56907,12837,Sound Director
56907,47979,Theme Song Performance
56907,42557,Theme Song Performance
21703,31518,Original Creator
21703,31519,Original Character Design
2503,4894,Director
2503,8149,"Director, Episode Director, Storyboard"
2503,11603,"Episode Director, Storyboard"
2503,13971,"Episode Director, Storyboard"
1793,7217,"Producer, Script"
1793,11855,Producer
1793,4569,"Director, Script"
1793,44915,Theme Song Arrangement
1297,38319,Producer
1297,33696,"Director, Character Design"
1297,27022,"Episode Director, Key Animation"
1297,16891,Theme Song Lyrics
614,1904,"Producer, Series Composition"
614,22084,Producer
614,11281,Producer
614,8151,"Director, Episode Director, Storyboard, Series Composition, Original Creator"
2456,22301,"Director, Script, Storyboard, Character Design"
2456,44113,Episode Director
2456,7217,Key Animation
2456,6800,Music
25259,16111,Original Character Design
33012,1436,Producer
33012,2130,Producer
33012,48007,Producer
33012,6052,Producer
8139,25874,Episode Director
8139,39946,"Theme Song Arrangement, Theme Song Composition"
8139,48008,Theme Song Performance
8139,36434,Theme Song Lyrics
38068,15028,"Director, Episode Director, Storyboard, Setting, Layout, Key Animation, Director of Photography, Character Design, Editing"
21969,19671,Director
21969,47617,Theme Song Arrangement
21969,14985,Key Animation
21969,40242,"Animation Director, Character Design"
26443,10958,Producer
26443,2364,Producer
26443,24178,"Director, Storyboard, Key Animation, Character Design, Chief Animation Director"
26443,7538,"Director, Episode Director, Storyboard"
8709,11932,Producer
8709,11931,Producer
8709,282,Producer
8709,1516,Producer
7279,159,Producer
7279,29253,Producer
7279,28593,Director
7279,4898,Theme Song Performance
1607,258,Producer
1607,536,Producer
1607,12347,Producer
1607,19351,"Director, Episode Director, Storyboard"
30445,48029,"Episode Director, Storyboard"
30445,9611,Script
30445,42479,Chief Animation Director
1217,34577,Storyboard
1217,48038,Theme Song Composition
1217,48039,Original Creator
1217,43625,Key Animation
6919,113,Producer
6919,3072,"Producer, Casting Director"
6919,18937,"Director, Episode Director, Storyboard"
6919,3074,Sound Director
6500,13394,Producer
6500,5008,Producer
6500,43582,"Director, Storyboard, Key Animation"
6500,782,Sound Director
3975,32094,Storyboard
3975,48059,Storyboard
3975,38408,"Storyboard, Character Design"
3975,27376,Storyboard
4101,1981,Producer
4101,13028,"Director, Episode Director, Storyboard"
4101,2921,Sound Director
4101,17709,Episode Director
2791,5836,"Producer, Original Character Design"
2791,2609,"Director, Storyboard, Original Creator, Planning"
2791,5835,Sound Director
2791,1658,Episode Director
2699,12058,Producer
2699,6876,"Director, Storyboard"
2699,851,Sound Director
2699,5644,"Episode Director, Storyboard"
32301,9240,Producer
32301,1193,Director
32301,1906,"Director, Episode Director, Storyboard"
32301,8046,Director
3914,48083,Producer
3914,34950,Character Design
39227,33923,Original Creator
35805,15940,Theme Song Performance
35805,10268,Theme Song Performance
35805,48087,Theme Song Performance
35805,48088,Theme Song Performance
49697,48090,Director
8436,34950,"Producer, Animation Director, Character Design"
8436,24809,"Director, Key Animation"
8436,29416,Background Art
8436,8295,Key Animation
19953,5721,Producer
19953,5722,Producer
19953,3294,Producer
19953,2486,"Director, Script, Storyboard"
32901,1355,Producer
32901,536,Producer
32901,5173,Producer
32901,1849,Producer
40334,16634,Original Character Design
1734,23160,Producer
1734,6290,"Sound Director, Planning"
1734,40004,Storyboard
1734,39576,Theme Song Performance
40251,11267,Assistant Producer
40251,14108,"Episode Director, Storyboard"
40251,31981,Script
40251,48108,Script
1328,695,"Director, Storyboard"
1328,13039,Sound Director
1328,38441,Episode Director
1328,698,Script
4470,46485,Director
4470,39761,"Episode Director, Animation Director"
4470,24530,Episode Director
4470,15269,Episode Director
37245,16488,Director
37245,10588,"Episode Director, Storyboard, Assistant Animation Director, Animation Director, In-Between Animation, Key Animation"
37245,4232,"Episode Director, Storyboard"
37245,25884,Episode Director
2073,27982,Director
2073,35733,Theme Song Performance
2073,37531,Art Director
2073,36268,Key Animation
13639,7426,Producer
13639,8197,Producer
13639,3939,Producer
13639,12347,Producer
20655,21128,"Theme Song Lyrics, Theme Song Performance"
20655,48134,Original Character Design
20655,48135,Key Animation
2071,6065,"Director, Storyboard"
2071,20184,Music
2071,48138,Original Creator
2071,5727,Assistant Director
52992,7670,Director
52992,2190,Sound Director
52992,39998,Music
52992,48139,Music
3873,13971,Director
3873,31748,Director
3873,13970,Episode Director
3873,12021,Episode Director
10901,18241,Director
10901,40821,Director
10901,15190,Sound Director
10901,18643,Character Design
38670,159,Producer
38670,2743,Producer
38670,7350,Producer
38670,3319,"Producer, Executive Producer"
382,33696,Director
382,1907,Sound Director
382,9833,Episode Director
382,46592,Script
12163,5287,Original Creator
