anime_id,character_id,role
29855,9,Unknown
59363,19494,Main
59363,9,Unknown
59363,19495,Main
59363,9,Unknown
59363,1791,Main
59363,9,Unknown
59363,19496,Main
59363,9,Unknown
59363,19497,Main
59363,9,Unknown
59363,19493,Supporting
59363,9,Unknown
6741,37660,Main
6741,37661,Main
6741,37664,Main
6741,37662,Supporting
6741,37663,Supporting
6741,14217,Supporting
3991,14035,Main
3991,9,Unknown
3991,29233,Main
3991,9,Unknown
3991,5939,Main
3991,9,Unknown
3991,9910,Supporting
3991,9,Unknown
3991,5331,Supporting
3991,37983,Supporting
3991,37984,Supporting
3991,9,Unknown
3991,37985,Supporting
3991,9,Unknown
3991,37986,Supporting
3991,37987,Supporting
4196,31718,Main
4196,9,Unknown
4196,37141,Main
4196,9,Unknown
4196,37142,Main
4196,9,Unknown
4196,37535,Main
4196,9,Unknown
4196,37146,Main
4196,9,Unknown
4196,37143,Main
4196,9,Unknown
4196,31725,Main
4196,9,Unknown
4196,37147,Main
4196,9,Unknown
4196,37144,Main
4196,9,Unknown
4196,31730,Main
4196,9,Unknown
266,37988,Main
266,9,Unknown
266,35401,Main
266,9,Unknown
266,37989,Supporting
266,9,Unknown
266,37990,Supporting
266,9,Unknown
266,37992,Supporting
266,9,Unknown
266,37993,Supporting
266,9,Unknown
266,37994,Supporting
266,9,Unknown
266,37995,Supporting
266,9,Unknown
266,37996,Supporting
266,9,Unknown
266,37997,Supporting
266,9,Unknown
18391,25355,Main
18391,9,Unknown
18391,25360,Main
18391,9,Unknown
18391,25356,Main
18391,9,Unknown
18391,29402,Main
18391,9,Unknown
18391,25361,Supporting
18391,9,Unknown
18391,25362,Supporting
18391,9,Unknown
18391,25357,Supporting
18391,25363,Supporting
18391,9,Unknown
18391,29405,Supporting
18391,9,Unknown
18391,37998,Supporting
18391,9,Unknown
30379,1567,Main
30379,9,Unknown
30379,1568,Main
30379,9,Unknown
30379,1569,Supporting
30379,9,Unknown
30379,1570,Supporting
30379,9,Unknown
30379,1572,Supporting
30379,9,Unknown
30379,1573,Supporting
30379,9,Unknown
30379,1575,Supporting
30379,9,Unknown
30379,1577,Supporting
30379,9,Unknown
5023,26,Main
5023,9,Unknown
5023,19980,Supporting
5023,38002,Supporting
5023,9,Unknown
50864,29303,Main
50864,9,Unknown
50864,29304,Main
50864,9,Unknown
50864,29305,Supporting
50864,9,Unknown
50864,29306,Supporting
50864,9,Unknown
50864,29307,Supporting
50864,9,Unknown
50864,38004,Supporting
50864,9,Unknown
50864,29308,Supporting
50864,9,Unknown
50864,38005,Supporting
50864,9,Unknown
50864,38006,Supporting
50864,9,Unknown
50864,38007,Supporting
50864,9,Unknown
33724,38009,Main
33724,9,Unknown
33724,38010,Main
33724,9,Unknown
33724,16076,Main
33724,9,Unknown
33724,38011,Main
33724,9,Unknown
33724,38012,Main
33724,9,Unknown
33724,38013,Main
33724,9,Unknown
33724,38014,Supporting
33724,9,Unknown
11595,10605,Main
11595,9,Unknown
11595,8517,Main
11595,9,Unknown
11595,38015,Main
11595,38016,Main
11595,18038,Main
11595,38017,Main
11595,38018,Supporting
466,446,Main
466,9,Unknown
466,448,Main
466,9,Unknown
466,455,Main
466,9,Unknown
466,38019,Main
466,9,Unknown
466,8026,Supporting
466,38020,Supporting
38006,38022,Main
38006,9,Unknown
38006,38023,Main
38006,9,Unknown
38006,38025,Main
38006,9,Unknown
38006,38027,Main
38006,9,Unknown
38006,38029,Main
38006,9,Unknown
38006,38031,Main
38006,9,Unknown
38006,38033,Main
38006,9,Unknown
38006,38035,Main
38006,9,Unknown
38006,38037,Main
38006,9,Unknown
38006,13809,Supporting
38006,9,Unknown
48363,38039,Main
48363,9,Unknown
48363,38040,Main
48363,9,Unknown
48363,38041,Main
48363,9,Unknown
48363,38042,Main
48363,9,Unknown
48363,11190,Supporting
48363,9,Unknown
48363,6036,Supporting
48363,9,Unknown
48363,38043,Supporting
48363,9,Unknown
48363,38044,Supporting
48363,9,Unknown
48363,38045,Supporting
48363,9,Unknown
48363,38046,Supporting
48363,9,Unknown
38022,12965,Main
38022,9,Unknown
38022,38048,Supporting
38022,9,Unknown
38022,12045,Supporting
38022,9,Unknown
38022,38049,Supporting
38022,9,Unknown
38022,26529,Supporting
38022,9,Unknown
38022,38050,Supporting
38022,9,Unknown
38022,14083,Supporting
38022,9,Unknown
38022,6516,Supporting
38022,9,Unknown
38022,5380,Supporting
38022,9,Unknown
38022,14125,Supporting
38022,9,Unknown
2620,38054,Main
2620,9,Unknown
2620,38055,Main
2620,9,Unknown
2620,6822,Main
2620,9,Unknown
2620,38056,Supporting
2620,9,Unknown
2620,38057,Supporting
2620,9,Unknown
2620,38058,Supporting
2620,9,Unknown
2620,38059,Supporting
2620,9,Unknown
2620,38061,Supporting
2620,9,Unknown
2620,38062,Supporting
2620,9,Unknown
2620,38063,Supporting
2620,9,Unknown
2029,38065,Main
2029,9,Unknown
2029,34905,Main
2029,9,Unknown
2029,38066,Supporting
2029,9,Unknown
2029,38067,Supporting
2029,9,Unknown
2029,38069,Supporting
2029,9,Unknown
2029,38070,Supporting
2029,9,Unknown
2029,38072,Supporting
2029,9,Unknown
2029,38074,Supporting
2029,9,Unknown
54117,11956,Main
54117,9,Unknown
54117,11958,Main
54117,9,Unknown
54117,11959,Main
54117,9,Unknown
54117,11960,Main
54117,9,Unknown
54117,11961,Main
54117,9,Unknown
54117,11963,Main
54117,9,Unknown
54117,11965,Main
54117,9,Unknown
54117,11966,Main
54117,9,Unknown
54117,11967,Main
54117,9,Unknown
54117,11969,Main
54117,9,Unknown
146,38076,Main
146,9,Unknown
146,33365,Main
146,9,Unknown
146,38077,Main
146,9,Unknown
146,38078,Main
146,9,Unknown
146,38079,Main
146,9,Unknown
146,38080,Supporting
146,9,Unknown
146,38081,Supporting
146,9,Unknown
146,38083,Supporting
146,9,Unknown
146,38084,Supporting
146,9,Unknown
146,38085,Supporting
146,9,Unknown
38778,38086,Main
38778,9,Unknown
38778,38087,Main
38778,9,Unknown
38778,38088,Supporting
38778,9,Unknown
38778,38089,Supporting
38778,9,Unknown
38778,38090,Supporting
38778,9,Unknown
38778,38091,Supporting
38778,9,Unknown
38778,38092,Supporting
38778,9,Unknown
38778,38093,Supporting
38778,9,Unknown
38778,38094,Supporting
38778,9,Unknown
38778,38096,Supporting
38778,9,Unknown
48897,38097,Main
48897,9,Unknown
48897,2266,Supporting
48897,9,Unknown
48897,6331,Supporting
48897,9,Unknown
48897,6333,Supporting
48897,9,Unknown
48897,6334,Supporting
48897,9,Unknown
48897,6335,Supporting
48897,9,Unknown
48897,6336,Supporting
48897,9,Unknown
48897,6338,Supporting
48897,9,Unknown
48897,8117,Supporting
48897,9,Unknown
48897,8118,Supporting
48897,9,Unknown
17933,38099,Main
17933,38100,Main
17933,38101,Main
6162,38105,Main
6162,9,Unknown
6162,38106,Main
6162,9,Unknown
6162,38107,Supporting
6162,9,Unknown
6162,36888,Supporting
6162,9,Unknown
6162,3767,Supporting
6162,9,Unknown
6162,38109,Supporting
6162,9,Unknown
18121,36849,Main
18121,9,Unknown
18121,36850,Main
18121,9,Unknown
18121,36851,Main
18121,9,Unknown
18121,36853,Main
18121,9,Unknown
18121,38113,Supporting
18121,9,Unknown
18121,38114,Supporting
18121,9,Unknown
18121,12599,Supporting
18121,9,Unknown
18121,36854,Supporting
18121,9,Unknown
18121,36856,Supporting
18121,9,Unknown
18121,38115,Supporting
18121,9,Unknown
54275,38116,Main
54275,9,Unknown
54275,38117,Main
54275,9,Unknown
54275,38118,Supporting
54275,9,Unknown
54275,38119,Supporting
54275,9,Unknown
54275,38120,Supporting
54275,9,Unknown
54275,38121,Supporting
54275,9,Unknown
54275,4336,Supporting
54275,9,Unknown
54275,38122,Supporting
54275,9,Unknown
54275,38123,Supporting
54275,9,Unknown
54275,38124,Supporting
54275,9,Unknown
4804,34913,Main
4804,9,Unknown
4804,34583,Main
4804,9,Unknown
4804,34582,Main
4804,9,Unknown
4804,38126,Main
4804,9,Unknown
4804,34579,Supporting
4804,9,Unknown
4804,34580,Supporting
4804,9,Unknown
4804,34585,Supporting
4804,9,Unknown
4804,34581,Supporting
4804,9,Unknown
4804,34586,Supporting
4804,9,Unknown
4804,34587,Supporting
4804,9,Unknown
32534,38127,Main
32534,38128,Supporting
32534,38129,Supporting
32534,38130,Supporting
32534,38131,Supporting
32534,38132,Supporting
32534,38133,Supporting
32534,38134,Supporting
32534,38135,Supporting
23233,32451,Main
23233,9,Unknown
23233,32453,Main
23233,9,Unknown
23233,32454,Main
23233,9,Unknown
23233,32455,Main
23233,9,Unknown
23233,32452,Supporting
23233,9,Unknown
23233,32458,Supporting
23233,9,Unknown
23233,32459,Supporting
23233,9,Unknown
23233,32460,Supporting
23233,9,Unknown
23233,35231,Supporting
23233,9,Unknown
23233,14035,Supporting
23233,9,Unknown
4810,15613,Main
4810,9,Unknown
4810,15619,Main
4810,9,Unknown
4810,38137,Main
4810,9,Unknown
4810,15620,Supporting
4810,9,Unknown
4810,38138,Supporting
4810,38139,Supporting
4810,9,Unknown
4810,38140,Supporting
4810,9,Unknown
4810,38141,Supporting
4810,9,Unknown
4810,38142,Supporting
4810,9,Unknown
4810,228,Supporting
4810,9,Unknown
60547,9247,Main
60547,9245,Supporting
60547,9246,Supporting
61622,38144,Main
61622,38145,Supporting
61622,38146,Supporting
61622,38147,Supporting
1541,38149,Main
1541,9,Unknown
1541,14402,Supporting
1541,9,Unknown
1541,38150,Supporting
1541,9,Unknown
1541,38151,Supporting
1541,9,Unknown
1541,38152,Supporting
1541,9,Unknown
1541,38153,Supporting
1541,9,Unknown
1541,38154,Supporting
1541,9,Unknown
1541,38155,Supporting
1541,9,Unknown
1541,38156,Supporting
1541,9,Unknown
60249,38157,Original Creator
8908,17338,Main
8908,9,Unknown
8908,17339,Main
8908,9,Unknown
8908,17337,Supporting
8908,9,Unknown
8908,17345,Supporting
55570,7501,Main
55570,9,Unknown
55570,7503,Main
55570,9,Unknown
55570,7502,Supporting
55570,9,Unknown
55570,8655,Supporting
55570,9,Unknown
55570,7504,Supporting
55570,9,Unknown
55570,7505,Supporting
55570,9,Unknown
55570,16497,Supporting
55570,9,Unknown
55570,13875,Supporting
55570,9,Unknown
55570,7506,Supporting
55570,9,Unknown
55570,17738,Supporting
55570,9,Unknown
50738,32570,Main
50738,9,Unknown
50738,24745,Main
50738,9,Unknown
50738,32574,Main
50738,9,Unknown
50738,32571,Main
50738,9,Unknown
50738,32572,Main
50738,9,Unknown
50738,32573,Main
50738,9,Unknown
50738,14125,Supporting
50738,9,Unknown
50738,32575,Supporting
50738,9,Unknown
50738,24840,Supporting
50738,9,Unknown
50738,32576,Supporting
50738,9,Unknown
3954,17337,Main
3954,9,Unknown
3954,17339,Main
3954,9,Unknown
3954,17345,Main
3954,9,Unknown
52608,38164,Main
52608,9,Unknown
52608,38165,Main
52608,9,Unknown
52608,38166,Main
52608,9,Unknown
52608,38167,Supporting
52608,9,Unknown
52608,14203,Supporting
52608,9,Unknown
52608,8162,Supporting
52608,9,Unknown
52608,38168,Supporting
52608,9,Unknown
52608,38169,Supporting
52608,9,Unknown
52608,38170,Supporting
52608,9,Unknown
52608,38171,Supporting
52608,9,Unknown
43690,38172,Main
43690,9,Unknown
43690,38173,Main
43690,9,Unknown
43690,38174,Main
43690,9,Unknown
43690,38175,Main
43690,9,Unknown
43690,38176,Main
43690,9,Unknown
43690,38177,Supporting
43690,9,Unknown
43690,38178,Supporting
43690,9,Unknown
43690,731,Supporting
43690,9,Unknown
43690,38179,Supporting
43690,9,Unknown
43690,38180,Supporting
43690,9,Unknown
1127,16526,Main
1127,9,Unknown
1127,24615,Main
1127,9,Unknown
1127,32199,Main
1127,9,Unknown
1127,32200,Supporting
1127,9,Unknown
1127,32201,Supporting
1127,9,Unknown
1127,32202,Supporting
1127,9,Unknown
1127,32205,Supporting
1127,9,Unknown
1127,32206,Supporting
1127,9,Unknown
1127,32204,Supporting
1127,9,Unknown
1127,32508,Supporting
1127,9,Unknown
8017,11740,Main
8017,9,Unknown
8017,11743,Main
8017,9,Unknown
8017,11746,Main
8017,9,Unknown
8017,11747,Main
8017,9,Unknown
8017,11745,Supporting
8017,9,Unknown
8017,11751,Supporting
8017,9,Unknown
8017,33766,Supporting
8017,9,Unknown
8017,37821,Supporting
8017,9,Unknown
10074,15501,Main
10074,9,Unknown
10074,38184,Main
10074,9,Unknown
10074,15503,Supporting
10074,9,Unknown
10074,27938,Supporting
10074,9,Unknown
420,34096,Main
420,9,Unknown
420,34099,Main
420,9,Unknown
420,38188,Main
420,9,Unknown
420,34097,Supporting
420,9,Unknown
420,34098,Supporting
420,9,Unknown
420,228,Supporting
420,9,Unknown
420,38189,Supporting
420,9,Unknown
420,38190,Supporting
420,9,Unknown
420,38191,Supporting
420,9,Unknown
420,37392,Supporting
420,9,Unknown
40208,38193,Main
40208,38194,Main
40208,38195,Main
40208,38196,Supporting
40208,38197,Supporting
40208,38198,Supporting
40208,38199,Supporting
51517,38200,Main
51517,38201,Main
51517,38202,Main
48480,16590,Main
48480,32486,Supporting
48480,32489,Supporting
48480,32491,Supporting
48480,32492,Supporting
48480,32490,Supporting
2041,38203,Main
2041,9,Unknown
2041,38204,Main
2041,9,Unknown
2041,38205,Supporting
2041,9,Unknown
2041,38206,Supporting
2041,9,Unknown
2041,38207,Supporting
2041,9,Unknown
2041,38208,Supporting
2041,9,Unknown
2041,38209,Supporting
2041,9,Unknown
2041,38210,Supporting
2041,7163,Supporting
2041,38211,Supporting
41555,28954,Main
41555,9,Unknown
41555,38212,Main
41555,9,Unknown
41555,7660,Supporting
41555,9,Unknown
41555,7661,Supporting
41555,9,Unknown
41555,7662,Supporting
41555,9,Unknown
41555,12688,Supporting
41555,9,Unknown
41555,7664,Supporting
41555,9,Unknown
41555,7666,Supporting
41555,9,Unknown
41555,24854,Supporting
41555,9,Unknown
41555,24857,Supporting
41555,9,Unknown
928,34223,Main
928,9,Unknown
928,34224,Main
928,9,Unknown
928,34225,Main
928,9,Unknown
928,34226,Main
928,9,Unknown
928,38214,Main
928,9,Unknown
928,38215,Main
928,9,Unknown
928,34227,Main
928,9,Unknown
928,31328,Main
928,9,Unknown
928,38216,Main
928,9,Unknown
928,38217,Main
928,9,Unknown
42514,38219,Main
42514,38220,Main
42514,228,Supporting
42514,9,Unknown
42514,38221,Supporting
36871,22470,Main
36871,9,Unknown
36871,22471,Supporting
36871,9,Unknown
36871,22472,Supporting
36871,9,Unknown
36871,22475,Supporting
36871,9,Unknown
36871,22474,Supporting
36871,9,Unknown
36871,22473,Supporting
36871,9,Unknown
36871,22477,Supporting
36871,9,Unknown
36871,9099,Supporting
36871,9,Unknown
36871,38223,Supporting
36871,9,Unknown
36871,38224,Supporting
36871,9,Unknown
40677,38225,Main
40677,9,Unknown
40677,38226,Main
40677,9,Unknown
40677,38227,Main
40677,9,Unknown
40677,38228,Main
40677,9,Unknown
40677,38230,Main
40677,9,Unknown
40677,38231,Supporting
40677,9,Unknown
40677,38232,Supporting
40677,9,Unknown
40677,38233,Supporting
40677,9,Unknown
40677,38235,Supporting
40677,9,Unknown
40677,38237,Supporting
40677,9,Unknown
51817,38238,Main
51817,9,Unknown
51817,38239,Main
51817,9,Unknown
51817,38240,Main
51817,9,Unknown
51817,38241,Main
51817,9,Unknown
51817,38242,Supporting
51817,9,Unknown
51817,38243,Supporting
51817,9,Unknown
51817,38244,Supporting
51817,9,Unknown
1377,10480,Main
1377,9,Unknown
1377,10483,Main
1377,9,Unknown
1377,27172,Main
1377,9,Unknown
1377,28371,Main
1377,9,Unknown
1377,10482,Supporting
1377,9,Unknown
1377,11850,Supporting
1377,9,Unknown
1377,10484,Supporting
1377,9,Unknown
1377,11854,Supporting
1377,9,Unknown
1377,27173,Supporting
1377,9,Unknown
926,38245,Main
926,9,Unknown
926,38246,Main
926,9,Unknown
926,38247,Main
926,9,Unknown
926,38248,Supporting
926,38249,Supporting
926,9,Unknown
926,38250,Supporting
926,9,Unknown
926,38251,Supporting
926,38252,Supporting
926,38253,Supporting
926,38254,Supporting
2682,19020,Main
2682,9,Unknown
2682,19021,Main
2682,19022,Main
2682,19019,Supporting
2682,9,Unknown
2682,19024,Supporting
2682,9,Unknown
2682,19023,Supporting
2682,19025,Supporting
2682,19027,Supporting
2682,19026,Supporting
2682,9,Unknown
36483,38257,Main
36483,9,Unknown
36483,38258,Main
36483,9,Unknown
36483,38259,Main
36483,9,Unknown
36483,38260,Main
36483,9,Unknown
36483,38261,Main
36483,9,Unknown
36483,38262,Main
36483,9,Unknown
36483,38263,Main
36483,9,Unknown
36483,38264,Main
36483,9,Unknown
36483,38265,Main
36483,9,Unknown
36483,38266,Main
36483,9,Unknown
37498,38267,Main
37498,9,Unknown
37498,37649,Supporting
37498,9,Unknown
37498,31241,Supporting
37498,9,Unknown
37498,1320,Supporting
37498,38268,Supporting
37498,16346,Supporting
37498,9,Unknown
37498,6239,Supporting
37498,12897,Supporting
37498,9,Unknown
37498,38269,Supporting
37498,9,Unknown
37498,34841,Supporting
37498,9,Unknown
37283,38270,Main
37283,9,Unknown
37283,38272,Main
37283,9,Unknown
37283,38273,Main
37283,9,Unknown
37283,38274,Main
37283,9,Unknown
37283,24488,Supporting
37283,9,Unknown
37283,24489,Supporting
37283,9,Unknown
37283,24490,Supporting
37283,9,Unknown
37283,24493,Supporting
37283,9,Unknown
37283,24494,Supporting
37283,38275,Supporting
37283,9,Unknown
31049,24488,Main
31049,9,Unknown
31049,24490,Main
31049,9,Unknown
31049,24494,Main
31049,9,Unknown
31049,24496,Main
31049,9,Unknown
31049,24498,Main
31049,9,Unknown
31049,24493,Supporting
31049,9,Unknown
31049,24497,Supporting
31049,9,Unknown
31049,38275,Supporting
31049,9,Unknown
31049,38278,Supporting
31049,9,Unknown
31049,38279,Supporting
31049,9,Unknown
1800,38280,Main
1800,9,Unknown
1800,38282,Main
1800,9,Unknown
1800,38283,Main
1800,9,Unknown
1800,38284,Main
1800,9,Unknown
1800,38285,Main
1800,9,Unknown
1800,38286,Supporting
1800,9,Unknown
1800,38287,Supporting
1800,9,Unknown
1800,38288,Supporting
1800,9,Unknown
1800,38289,Supporting
1800,9,Unknown
1800,38290,Supporting
1800,9,Unknown
54398,27743,Main
54398,9,Unknown
54398,30929,Main
54398,9,Unknown
54398,31872,Main
54398,9,Unknown
54398,38292,Main
54398,9,Unknown
54398,30930,Main
54398,9,Unknown
54398,30932,Supporting
54398,9,Unknown
54398,38293,Supporting
54398,9,Unknown
54398,27750,Supporting
54398,38294,Supporting
54398,9,Unknown
47398,915,Main
47398,9,Unknown
47398,916,Main
47398,9,Unknown
47398,917,Main
47398,9,Unknown
47398,1004,Main
47398,9,Unknown
47398,918,Supporting
47398,9,Unknown
47398,921,Supporting
47398,9,Unknown
47398,922,Supporting
47398,9,Unknown
47398,38297,Supporting
47398,9,Unknown
47398,38298,Supporting
47398,9,Unknown
47398,38299,Supporting
47398,9,Unknown
296,38301,Main
296,9,Unknown
296,38302,Main
296,9,Unknown
296,38303,Main
296,9,Unknown
296,38304,Main
296,9,Unknown
296,38305,Supporting
296,9,Unknown
296,38306,Supporting
296,9,Unknown
296,38307,Supporting
296,9,Unknown
296,38308,Supporting
296,9,Unknown
296,38309,Supporting
296,9,Unknown
296,38310,Supporting
296,9,Unknown
31196,36955,Main
31196,9,Unknown
31196,35852,Main
31196,9,Unknown
31196,36956,Main
31196,9,Unknown
31196,36957,Main
31196,9,Unknown
31196,25355,Supporting
31196,9,Unknown
31196,25360,Supporting
31196,9,Unknown
31196,25356,Supporting
31196,9,Unknown
31196,25361,Supporting
31196,9,Unknown
31196,25362,Supporting
31196,9,Unknown
31196,25364,Supporting
31196,9,Unknown
373,38311,Main
373,9,Unknown
373,38312,Main
373,9,Unknown
373,38313,Main
373,9,Unknown
373,38314,Main
373,9,Unknown
373,23221,Supporting
373,9,Unknown
373,38315,Supporting
373,9,Unknown
373,38316,Supporting
373,9,Unknown
373,38317,Supporting
373,9,Unknown
373,38318,Supporting
373,9,Unknown
31675,876,Main
31675,9,Unknown
31675,878,Main
31675,9,Unknown
31675,879,Main
31675,9,Unknown
31675,1560,Main
31675,9,Unknown
31675,4732,Main
31675,9,Unknown
31675,38320,Main
31675,9,Unknown
13161,38322,Main
13161,9,Unknown
13161,38323,Main
13161,9,Unknown
13161,8749,Main
13161,9,Unknown
13161,38324,Main
13161,9,Unknown
13161,38325,Main
13161,9,Unknown
13161,38326,Supporting
13161,9,Unknown
13161,38327,Supporting
13161,9,Unknown
13161,38328,Supporting
13161,9,Unknown
13161,38329,Supporting
13161,9,Unknown
13161,38330,Supporting
13161,9,Unknown
21541,26446,Main
21541,9,Unknown
21541,26448,Main
21541,9,Unknown
60775,21134,Main
60775,9,Unknown
60775,38332,Main
60775,9,Unknown
60775,5187,Supporting
60775,5189,Supporting
60775,5193,Supporting
60775,5194,Supporting
60775,5191,Supporting
60775,5195,Supporting
60775,5196,Supporting
60775,5197,Supporting
1181,17247,Main
1181,9,Unknown
1181,38333,Main
1181,9,Unknown
1181,38334,Supporting
1181,9,Unknown
1181,38335,Supporting
1181,9,Unknown
1181,22791,Supporting
1181,9,Unknown
1181,38336,Supporting
1181,9,Unknown
1181,38337,Supporting
1181,9,Unknown
1181,228,Supporting
1181,9,Unknown
1181,38338,Supporting
1181,9,Unknown
1181,38339,Supporting
1181,9,Unknown
9119,38340,Main
9119,38341,Main
9119,38342,Main
404,28544,Main
404,9,Unknown
404,28545,Main
404,9,Unknown
404,28546,Supporting
404,9,Unknown
404,28547,Supporting
404,9,Unknown
404,28548,Supporting
404,9,Unknown
404,28549,Supporting
404,9,Unknown
404,28550,Supporting
404,9,Unknown
404,38343,Supporting
404,28551,Supporting
404,9,Unknown
404,28553,Supporting
404,9,Unknown
6527,15774,Main
6527,9,Unknown
6527,15777,Main
6527,9,Unknown
6527,18589,Main
6527,9,Unknown
6527,18590,Main
6527,9,Unknown
6527,18591,Main
6527,9,Unknown
6527,18592,Main
6527,9,Unknown
6527,38344,Main
6527,9,Unknown
6527,38345,Main
6527,9,Unknown
6527,18594,Supporting
6527,9,Unknown
6527,18596,Supporting
6527,9,Unknown
51693,38347,Main
51693,9,Unknown
51693,38348,Main
51693,9,Unknown
51693,38349,Supporting
51693,9,Unknown
51693,13600,Supporting
51693,9,Unknown
51693,38350,Supporting
51693,9,Unknown
51693,38351,Supporting
51693,9,Unknown
51693,17580,Supporting
51693,9,Unknown
51693,38353,Supporting
51693,9,Unknown
51693,38354,Supporting
51693,9,Unknown
51693,17064,Supporting
51693,9,Unknown
24451,38356,Main
24451,9,Unknown
24451,38357,Main
24451,9,Unknown
24451,38358,Main
24451,9,Unknown
24451,38359,Main
24451,9,Unknown
24451,38360,Main
24451,9,Unknown
24451,38361,Main
24451,9,Unknown
24451,38362,Main
24451,9,Unknown
24451,38363,Main
24451,9,Unknown
24451,38364,Main
24451,9,Unknown
24451,38365,Main
24451,9,Unknown
33740,5503,Main
33740,38367,Main
33740,5505,Supporting
33740,5507,Supporting
33740,5509,Supporting
33740,5510,Supporting
33740,5512,Supporting
33740,5514,Supporting
33740,15265,Supporting
33740,5515,Supporting
53012,38372,Main
53012,9,Unknown
53012,38373,Main
53012,9,Unknown
53012,38374,Supporting
53012,9,Unknown
53012,38375,Supporting
53012,9,Unknown
53012,37368,Supporting
53012,9,Unknown
53012,38376,Supporting
53012,9,Unknown
53012,38377,Supporting
53012,9,Unknown
53012,38378,Supporting
53012,9,Unknown
53012,38379,Supporting
53012,9,Unknown
53012,38380,Supporting
53012,9,Unknown
4023,38381,Main
4023,38382,Main
57380,20962,Main
57380,9,Unknown
57380,34841,Main
57380,9,Unknown
57380,38383,Main
57380,9,Unknown
57380,38384,Supporting
57380,9,Unknown
57380,9345,Supporting
57380,9,Unknown
57380,38385,Supporting
57380,9,Unknown
57380,38386,Supporting
57380,9,Unknown
57380,38387,Supporting
57380,9,Unknown
57380,32814,Supporting
57380,9,Unknown
57380,38389,Supporting
57380,9,Unknown
16928,26155,Main
16928,9,Unknown
16928,26156,Main
16928,9,Unknown
16928,26157,Main
16928,9,Unknown
16928,26159,Main
16928,9,Unknown
16928,26160,Main
16928,9,Unknown
16928,38390,Main
16928,9,Unknown
16928,26161,Supporting
16928,9,Unknown
16928,38391,Supporting
16928,9,Unknown
2403,29832,Main
2403,9,Unknown
2403,29833,Main
2403,9,Unknown
2403,29834,Main
2403,9,Unknown
2403,29835,Main
2403,9,Unknown
2403,29837,Supporting
2403,9,Unknown
2403,29836,Supporting
2403,9,Unknown
2403,38392,Supporting
2403,9,Unknown
2403,29838,Supporting
2403,9,Unknown
2403,29840,Supporting
2403,9,Unknown
15609,38393,Main
15609,9,Unknown
15609,38394,Main
15609,9,Unknown
15609,38395,Main
15609,9,Unknown
15609,38396,Main
15609,9,Unknown
15609,38397,Main
15609,9,Unknown
15609,38398,Main
15609,9,Unknown
15609,38399,Supporting
15609,9,Unknown
15609,38400,Supporting
15609,9,Unknown
15609,38401,Supporting
15609,9,Unknown
15609,38402,Supporting
15609,9,Unknown
41623,2974,Main
41623,9,Unknown
41623,34724,Main
41623,9,Unknown
41623,34725,Main
41623,9,Unknown
41623,38403,Main
41623,9,Unknown
41623,21046,Supporting
41623,9,Unknown
41623,34726,Supporting
41623,9,Unknown
41623,34727,Supporting
41623,9,Unknown
41623,14824,Supporting
41623,9,Unknown
41623,34729,Supporting
41623,9,Unknown
41623,34728,Supporting
41623,9,Unknown
86,38404,Main
86,9,Unknown
86,8315,Supporting
86,9,Unknown
86,8316,Supporting
86,9,Unknown
86,3381,Supporting
86,9,Unknown
86,3382,Supporting
86,9,Unknown
86,3379,Supporting
86,9,Unknown
86,3385,Supporting
86,9,Unknown
86,38405,Supporting
86,9,Unknown
86,38406,Supporting
86,9,Unknown
86,29188,Supporting
86,9,Unknown
1123,31928,Main
1123,9,Unknown
1123,31929,Main
1123,9,Unknown
1123,31931,Main
1123,9,Unknown
1123,31932,Main
1123,9,Unknown
1123,31936,Supporting
318,15712,Main
318,9,Unknown
318,37912,Main
318,9,Unknown
318,37911,Main
318,9,Unknown
318,6741,Supporting
318,9,Unknown
318,5016,Supporting
318,9,Unknown
318,1877,Supporting
318,9,Unknown
318,38409,Supporting
318,9,Unknown
318,37914,Supporting
318,9,Unknown
318,37915,Supporting
318,9,Unknown
318,37913,Supporting
318,9,Unknown
7857,14686,Main
7857,9,Unknown
7857,14690,Main
7857,9,Unknown
7857,15628,Supporting
7857,38410,Supporting
45572,12095,Main
45572,9,Unknown
45572,16934,Main
45572,9,Unknown
45572,12094,Supporting
45572,9,Unknown
45572,16930,Supporting
45572,9,Unknown
45572,16931,Supporting
45572,9,Unknown
45572,16933,Supporting
45572,9,Unknown
45572,19082,Supporting
45572,9,Unknown
45572,16936,Supporting
45572,9,Unknown
45572,12096,Supporting
45572,9,Unknown
45572,19083,Supporting
45572,9,Unknown
4411,38411,Main
4411,9,Unknown
4411,38412,Main
4411,9,Unknown
4411,228,Supporting
4411,9,Unknown
4411,38413,Supporting
4411,9,Unknown
4411,38414,Supporting
4411,9,Unknown
4411,38416,Supporting
4411,9,Unknown
4411,38417,Supporting
4411,9,Unknown
4411,38418,Supporting
4411,9,Unknown
4411,38419,Supporting
4411,9,Unknown
4411,38420,Supporting
4411,9,Unknown
33197,27899,Main
33197,9,Unknown
33197,27900,Main
33197,9,Unknown
33197,27901,Main
33197,9,Unknown
33197,23825,Supporting
33197,9,Unknown
33197,38422,Supporting
33197,9,Unknown
33197,4150,Supporting
33197,9,Unknown
33197,38423,Supporting
33197,9,Unknown
33197,38424,Supporting
33197,9,Unknown
33197,32951,Supporting
33197,9,Unknown
33197,38425,Supporting
