anime_id,genre
51726,Theme::Historical Historical
51726,Theme::Martial Arts Martial Arts
31147,Action Action
31147,Fantasy Fantasy
31147,Mystery Mystery
31147,Sci-Fi Sci-Fi
31147,Theme::Mythology Mythology
31147,Theme::Super Power Super Power
31147,Theme::Urban Fantasy Urban Fantasy
1962,Action Action
1962,Comedy Comedy
1962,Drama Drama
1962,Sci-Fi Sci-Fi
57520,Boys Love Boys Love
57520,Comedy Comedy
57520,Drama Drama
57520,Fantasy Fantasy
1599,Action Action
1599,Adventure Adventure
1599,Sci-Fi Sci-Fi
1599,Demographic::Shounen Shounen
2629,Comedy Comedy
2629,Sci-Fi Sci-Fi
37433,Comedy Comedy
37433,Supernatural Supernatural
6069,Comedy Comedy
6069,Horror Horror
6069,Mystery Mystery
6069,Supernatural Supernatural
55997,Action Action
55997,Adventure Adventure
55997,Comedy Comedy
55997,Fantasy Fantasy
2055,Adventure Adventure
2055,Drama Drama
2055,Mystery Mystery
28351,Action Action
28351,Fantasy Fantasy
2784,Comedy Comedy
2784,Romance Romance
2784,Ecchi Ecchi
1898,Action Action
1898,Comedy Comedy
1898,Ecchi Ecchi
39674,Comedy Comedy
39674,Fantasy Fantasy
39674,Sci-Fi Sci-Fi
39674,Theme::Mecha Mecha
39674,Theme::Space Space
39674,Demographic::Kids Kids
34834,Action Action
34834,Comedy Comedy
34834,Fantasy Fantasy
20543,Action Action
20543,Fantasy Fantasy
20543,Theme::Mythology Mythology
20543,Theme::Super Power Super Power
797,Comedy Comedy
797,Romance Romance
797,Ecchi Ecchi
797,Demographic::Shounen Shounen
3081,Romance Romance
3081,Sports Sports
3081,Demographic::Shoujo Shoujo
2255,Theme::Mecha Mecha
2255,Theme::Space Space
28391,Sci-Fi Sci-Fi
28391,Sports Sports
2131,Comedy Comedy
2131,Supernatural Supernatural
2131,Ecchi Ecchi
2131,Theme::Gag Humor Gag Humor
2131,Theme::Gore Gore
41439,Action Action
41439,Adventure Adventure
41439,Sci-Fi Sci-Fi
41439,Demographic::Kids Kids
956,Adventure Adventure
956,Sci-Fi Sci-Fi
234,Adventure Adventure
234,Sports Sports
234,Demographic::Shounen Shounen
2703,Demographic::Shounen Shounen
3690,Adventure Adventure
3690,Comedy Comedy
3690,Romance Romance
33566,Theme::Combat Sports Combat Sports
33566,Theme::Gore Gore
33566,Demographic::Shounen Shounen
2814,Demographic::Kids Kids
33069,Demographic::Seinen Seinen
23137,Theme::CGDCT CGDCT
23137,Theme::Military Military
23137,Theme::School School
2696,Action Action
2696,Adventure Adventure
2696,Sci-Fi Sci-Fi
3037,Comedy Comedy
3037,Fantasy Fantasy
3037,Demographic::Shounen Shounen
12481,Comedy Comedy
12481,Horror Horror
12481,Mystery Mystery
12481,Supernatural Supernatural
1902,Comedy Comedy
1902,Fantasy Fantasy
6882,Comedy Comedy
6882,Ecchi Ecchi
6882,Demographic::Shounen Shounen
646,Comedy Comedy
646,Supernatural Supernatural
646,Demographic::Shounen Shounen
2804,Adventure Adventure
2804,Fantasy Fantasy
12471,Adventure Adventure
12471,Drama Drama
12471,Sci-Fi Sci-Fi
50633,Action Action
50633,Fantasy Fantasy
271,Adventure Adventure
271,Sci-Fi Sci-Fi
1645,Action Action
1645,Adventure Adventure
1645,Drama Drama
1645,Sci-Fi Sci-Fi
1645,Demographic::Seinen Seinen
33314,Action Action
33314,Adventure Adventure
33314,Comedy Comedy
33314,Fantasy Fantasy
33314,Sci-Fi Sci-Fi
33314,Demographic::Kids Kids
2494,Comedy Comedy
2494,Fantasy Fantasy
2494,Ecchi Ecchi
4320,Action Action
4320,Adventure Adventure
4320,Comedy Comedy
4320,Mystery Mystery
4320,Demographic::Seinen Seinen
37272,Comedy Comedy
37272,Drama Drama
37272,Fantasy Fantasy
37272,Mystery Mystery
37272,Demographic::Shoujo Shoujo
1805,Action Action
1805,Adventure Adventure
1805,Comedy Comedy
1805,Supernatural Supernatural
1805,Theme::Mythology Mythology
1805,Theme::Vampire Vampire
32202,Fantasy Fantasy
32202,Romance Romance
32202,Theme::Music Music
32202,Theme::Reverse Harem Reverse Harem
32202,Theme::School School
9335,Comedy Comedy
9335,Romance Romance
9335,Demographic::Shounen Shounen
8245,Adventure Adventure
8245,Comedy Comedy
8245,Sports Sports
8245,Demographic::Kids Kids
2970,Action Action
2970,Adventure Adventure
2970,Fantasy Fantasy
7590,Comedy Comedy
7590,Romance Romance
7479,Adventure Adventure
7479,Sports Sports
7479,Theme::Historical Historical
7479,Theme::Martial Arts Martial Arts
7479,Demographic::Shounen Shounen
9922,Comedy Comedy
9922,Drama Drama
9922,Romance Romance
9922,Ecchi Ecchi
21177,Theme::Historical Historical
21177,Theme::Mecha Mecha
626,Comedy Comedy
626,Fantasy Fantasy
626,Romance Romance
626,Demographic::Shounen Shounen
31168,Action Action
31168,Fantasy Fantasy
31168,Demographic::Kids Kids
21027,Drama Drama
21027,Suspense Suspense
14685,Comedy Comedy
14685,Romance Romance
14685,Sci-Fi Sci-Fi
24075,Adventure Adventure
24075,Mystery Mystery
24075,Sci-Fi Sci-Fi
24075,Supernatural Supernatural
24075,Theme::School School
24075,Theme::Super Power Super Power
6031,Theme::Martial Arts Martial Arts
6031,Theme::School School
6031,Demographic::Seinen Seinen
58493,Action Action
58493,Adventure Adventure
58493,Fantasy Fantasy
58493,Theme::Historical Historical
58493,Theme::Martial Arts Martial Arts
44585,Adventure Adventure
44585,Drama Drama
44585,Sci-Fi Sci-Fi
44585,Suspense Suspense
1816,Action Action
1816,Adventure Adventure
1816,Comedy Comedy
1816,Sci-Fi Sci-Fi
1816,Demographic::Kids Kids
34148,Theme::CGDCT CGDCT
34148,Theme::Pets Pets
14333,Adventure Adventure
14333,Fantasy Fantasy
38004,Comedy Comedy
38004,Sci-Fi Sci-Fi
38004,Theme::CGDCT CGDCT
38004,Theme::Military Military
38004,Demographic::Shounen Shounen
5940,Action Action
5940,Adventure Adventure
5940,Fantasy Fantasy
7396,Comedy Comedy
7396,Fantasy Fantasy
7396,Romance Romance
7396,Theme::Harem Harem
7396,Theme::School School
7396,Theme::Urban Fantasy Urban Fantasy
30292,Theme::School School
30292,Theme::Strategy Game Strategy Game
4332,Action Action
4332,Mystery Mystery
7774,Comedy Comedy
7774,Fantasy Fantasy
7774,Ecchi Ecchi
31430,Action Action
31430,Horror Horror
31430,Sci-Fi Sci-Fi
31430,Suspense Suspense
31430,Theme::Gore Gore
31430,Theme::Space Space
31430,Theme::Survival Survival
31430,Demographic::Seinen Seinen
60529,Action Action
60529,Adventure Adventure
60529,Fantasy Fantasy
60529,Theme::Historical Historical
60529,Theme::Martial Arts Martial Arts
11635,Action Action
11635,Sci-Fi Sci-Fi
11635,Theme::School School
11635,Theme::Super Power Super Power
59327,Action Action
59327,Fantasy Fantasy
59327,Theme::Historical Historical
59327,Theme::Martial Arts Martial Arts
53907,Demographic::Kids Kids
3069,Action Action
3069,Adventure Adventure
3069,Drama Drama
3069,Sci-Fi Sci-Fi
3069,Theme::Adult Cast Adult Cast
3069,Theme::Military Military
3069,Theme::Space Space
38669,Theme::Idols (Male) Idols (Male)
38669,Theme::Music Music
58056,Action Action
58056,Supernatural Supernatural
421,Comedy Comedy
421,Sci-Fi Sci-Fi
12857,Romance Romance
12857,Sci-Fi Sci-Fi
12857,Theme::Mecha Mecha
12857,Theme::School School
2766,Adventure Adventure
2766,Comedy Comedy
7845,Adventure Adventure
7845,Fantasy Fantasy
32228,Demographic::Shounen Shounen
4031,Action Action
4031,Comedy Comedy
4031,Theme::Delinquents Delinquents
4031,Theme::Martial Arts Martial Arts
4031,Theme::School School
4031,Demographic::Shounen Shounen
2097,Action Action
2097,Comedy Comedy
2097,Sci-Fi Sci-Fi
33811,Demographic::Shounen Shounen
49849,Adventure Adventure
49849,Fantasy Fantasy
49849,Slice of Life Slice of Life
49522,Comedy Comedy
49522,Fantasy Fantasy
40901,Action Action
40901,Fantasy Fantasy
1703,Action Action
1703,Drama Drama
347,Action Action
347,Adventure Adventure
347,Fantasy Fantasy
347,Sci-Fi Sci-Fi
7329,Adventure Adventure
7329,Comedy Comedy
7329,Demographic::Kids Kids
39277,Comedy Comedy
39277,Supernatural Supernatural
39277,Demographic::Kids Kids
50521,Fantasy Fantasy
50521,Romance Romance
1532,Boys Love Boys Love
1532,Comedy Comedy
1532,Drama Drama
41660,Drama Drama
41660,Romance Romance
41660,Demographic::Seinen Seinen
53632,Comedy Comedy
53632,Romance Romance
1487,Adventure Adventure
1487,Comedy Comedy
1487,Fantasy Fantasy
1487,Sci-Fi Sci-Fi
1149,Adventure Adventure
1149,Comedy Comedy
1149,Sci-Fi Sci-Fi
40228,Demographic::Kids Kids
37828,Action Action
37828,Comedy Comedy
37828,Drama Drama
34776,Adventure Adventure
34776,Drama Drama
34776,Sci-Fi Sci-Fi
37982,Drama Drama
37982,Romance Romance
37982,Theme::Love Polygon Love Polygon
37982,Theme::School School
37982,Demographic::Shounen Shounen
31763,Action Action
31763,Romance Romance
31763,Sci-Fi Sci-Fi
31763,Theme::School School
31763,Theme::Video Game Video Game
12035,Drama Drama
12035,Suspense Suspense
782,Drama Drama
782,Supernatural Supernatural
782,Theme::Mecha Mecha
782,Theme::Military Military
782,Theme::Psychological Psychological
12565,Action Action
12565,Fantasy Fantasy
12565,Romance Romance
563,Comedy Comedy
563,Romance Romance
563,Sci-Fi Sci-Fi
563,Demographic::Shounen Shounen
894,Action Action
894,Adventure Adventure
894,Comedy Comedy
894,Fantasy Fantasy
894,Sci-Fi Sci-Fi
894,Demographic::Shounen Shounen
9515,Comedy Comedy
9515,Supernatural Supernatural
9515,Ecchi Ecchi
9515,Demographic::Shounen Shounen
34966,Horror Horror
34966,Mystery Mystery
34966,Supernatural Supernatural
3689,Adventure Adventure
3689,Comedy Comedy
3689,Sci-Fi Sci-Fi
771,Drama Drama
771,Fantasy Fantasy
60951,Action Action
60951,Comedy Comedy
60951,Fantasy Fantasy
60951,Demographic::Shounen Shounen
14059,Demographic::Shounen Shounen
31629,Action Action
31629,Adventure Adventure
31629,Fantasy Fantasy
1660,Action Action
1660,Adventure Adventure
1660,Drama Drama
1660,Sci-Fi Sci-Fi
60665,Gourmet Gourmet
60665,Slice of Life Slice of Life
60665,Demographic::Seinen Seinen
2457,Demographic::Seinen Seinen
1420,Action Action
1420,Adventure Adventure
1420,Comedy Comedy
1420,Mystery Mystery
1420,Demographic::Seinen Seinen
58515,Action Action
58515,Fantasy Fantasy
58515,Romance Romance
58515,Ecchi Ecchi
58515,Theme::Harem Harem
58515,Theme::Isekai Isekai
58515,Demographic::Seinen Seinen
3436,Adventure Adventure
3436,Sci-Fi Sci-Fi
3436,Demographic::Kids Kids
60749,Comedy Comedy
60749,Mystery Mystery
60749,Theme::Historical Historical
60749,Theme::Medical Medical
24371,Theme::Mecha Mecha
24371,Theme::Military Military
921,Theme::Gag Humor Gag Humor
921,Theme::Mahou Shoujo Mahou Shoujo
921,Theme::Otaku Culture Otaku Culture
921,Theme::Parody Parody
38903,Action Action
38903,Sci-Fi Sci-Fi
38903,Theme::Military Military
38903,Theme::Space Space
10936,Comedy Comedy
10936,Supernatural Supernatural
10936,Demographic::Seinen Seinen
33546,Action Action
33546,Fantasy Fantasy
59709,Theme::Super Power Super Power
59709,Theme::Team Sports Team Sports
58822,Adventure Adventure
58822,Fantasy Fantasy
58623,Theme::CGDCT CGDCT
58623,Theme::Idols (Female) Idols (Female)
496,Adventure Adventure
496,Drama Drama
496,Fantasy Fantasy
667,Comedy Comedy
667,Drama Drama
667,Girls Love Girls Love
667,Theme::Love Polygon Love Polygon
667,Theme::Magical Sex Shift Magical Sex Shift
667,Theme::School School
20743,Action Action
20743,Adventure Adventure
20743,Comedy Comedy
20743,Fantasy Fantasy
20743,Demographic::Kids Kids
11841,Action Action
11841,Fantasy Fantasy
11841,Theme::Historical Historical
11841,Theme::Martial Arts Martial Arts
757,Adventure Adventure
757,Drama Drama
757,Fantasy Fantasy
3130,Comedy Comedy
3130,Horror Horror
3130,Demographic::Kids Kids
222,Action Action
222,Adventure Adventure
222,Comedy Comedy
222,Mystery Mystery
222,Sci-Fi Sci-Fi
2231,Demographic::Shounen Shounen
13173,Fantasy Fantasy
13173,Slice of Life Slice of Life
58012,Demographic::Kids Kids
17655,Drama Drama
17655,Sci-Fi Sci-Fi
17655,Theme::Mecha Mecha
17655,Theme::Military Military
36407,Action Action
36407,Comedy Comedy
36407,Fantasy Fantasy
36407,Romance Romance
36407,Theme::Isekai Isekai
36407,Theme::Reincarnation Reincarnation
9934,Comedy Comedy
9934,Supernatural Supernatural
9934,Demographic::Seinen Seinen
32359,Action Action
32359,Adventure Adventure
32359,Fantasy Fantasy
32359,Demographic::Kids Kids
37968,Fantasy Fantasy
37968,Slice of Life Slice of Life
37968,Demographic::Kids Kids
45560,Action Action
45560,Adventure Adventure
45560,Fantasy Fantasy
45560,Theme::Historical Historical
45560,Theme::Samurai Samurai
45560,Demographic::Shounen Shounen
53235,Action Action
53235,Adventure Adventure
53235,Fantasy Fantasy
53235,Demographic::Shounen Shounen
1509,Adventure Adventure
1509,Comedy Comedy
1509,Romance Romance
1509,Demographic::Shoujo Shoujo
60987,Adventure Adventure
60987,Comedy Comedy
60987,Fantasy Fantasy
52274,Action Action
52274,Fantasy Fantasy
52274,Theme::Anthropomorphic Anthropomorphic
52274,Theme::Historical Historical
52274,Theme::Urban Fantasy Urban Fantasy
52274,Demographic::Shounen Shounen
2615,Comedy Comedy
2615,Romance Romance
2615,Theme::Crossdressing Crossdressing
2615,Theme::School School
1103,Comedy Comedy
1103,Romance Romance
1103,Sci-Fi Sci-Fi
1103,Ecchi Ecchi
57513,Action Action
57513,Fantasy Fantasy
57513,Sci-Fi Sci-Fi
41589,Romance Romance
41589,Sci-Fi Sci-Fi
41589,Demographic::Shoujo Shoujo
36444,Action Action
36444,Comedy Comedy
36444,Fantasy Fantasy
36444,Theme::Anthropomorphic Anthropomorphic
36444,Theme::Historical Historical
1960,Comedy Comedy
1960,Fantasy Fantasy
1960,Demographic::Kids Kids
56958,Action Action
56958,Adventure Adventure
56958,Fantasy Fantasy
56958,Theme::Historical Historical
56958,Theme::Martial Arts Martial Arts
9716,Action Action
9716,Comedy Comedy
9716,Demographic::Shounen Shounen
179,Comedy Comedy
179,Fantasy Fantasy
179,Romance Romance
886,Comedy Comedy
886,Romance Romance
886,Supernatural Supernatural
886,Ecchi Ecchi
886,Demographic::Seinen Seinen
3835,Theme::Historical Historical
3835,Theme::School School
7805,Comedy Comedy
7805,Romance Romance
11491,Demographic::Seinen Seinen
7366,Drama Drama
7366,Romance Romance
7366,Sci-Fi Sci-Fi
7366,Demographic::Shoujo Shoujo
38302,Demographic::Josei Josei
1194,Adventure Adventure
1194,Comedy Comedy
1194,Sci-Fi Sci-Fi
1853,Action Action
1853,Adventure Adventure
1853,Comedy Comedy
1853,Romance Romance
1853,Sci-Fi Sci-Fi
1853,Ecchi Ecchi
1853,Demographic::Shoujo Shoujo
9624,Comedy Comedy
9624,Romance Romance
9624,Ecchi Ecchi
9624,Theme::Adult Cast Adult Cast
9624,Theme::Parody Parody
1317,Demographic::Shounen Shounen
50217,Comedy Comedy
50217,Fantasy Fantasy
49854,Slice of Life Slice of Life
49854,Ecchi Ecchi
14893,Comedy Comedy
14893,Romance Romance
14893,Supernatural Supernatural
14893,Ecchi Ecchi
14893,Theme::Harem Harem
14893,Theme::School School
35118,Demographic::Shounen Shounen
8187,Award Winning Award Winning
8187,Comedy Comedy
1481,Action Action
1481,Adventure Adventure
1481,Comedy Comedy
1481,Drama Drama
1481,Romance Romance
1481,Sci-Fi Sci-Fi
1481,Demographic::Shounen Shounen
10470,Action Action
10470,Fantasy Fantasy
10470,Sci-Fi Sci-Fi
51457,Action Action
51457,Adventure Adventure
51457,Fantasy Fantasy
60582,Comedy Comedy
60582,Fantasy Fantasy
2786,Action Action
2786,Adventure Adventure
2786,Fantasy Fantasy
2786,Theme::Isekai Isekai
2786,Theme::Strategy Game Strategy Game
2786,Demographic::Shounen Shounen
248,Comedy Comedy
248,Romance Romance
248,Ecchi Ecchi
248,Demographic::Shounen Shounen
39999,Drama Drama
39999,Romance Romance
39999,Sci-Fi Sci-Fi
57096,Action Action
57096,Adventure Adventure
57096,Fantasy Fantasy
57096,Theme::Historical Historical
57096,Theme::Martial Arts Martial Arts
31636,Comedy Comedy
31636,Gourmet Gourmet
31636,Demographic::Shounen Shounen
6093,Demographic::Shoujo Shoujo
1629,Action Action
1629,Drama Drama
1629,Horror Horror
1629,Suspense Suspense
1629,Demographic::Seinen Seinen
33720,Theme::CGDCT CGDCT
33720,Theme::Military Military
33720,Theme::School School
43204,Theme::Mecha Mecha
43204,Theme::Space Space
260,Comedy Comedy
260,Drama Drama
260,Romance Romance
23539,Comedy Comedy
23539,Gourmet Gourmet
23539,Demographic::Kids Kids
9041,Action Action
9041,Comedy Comedy
9041,Romance Romance
9041,Sci-Fi Sci-Fi
9041,Ecchi Ecchi
9041,Theme::Harem Harem
9041,Theme::School School
33840,Theme::Performing Arts Performing Arts
33840,Theme::School School
5916,Award Winning Award Winning
5916,Drama Drama
5916,Demographic::Seinen Seinen
5036,Theme::Adult Cast Adult Cast
5036,Theme::Music Music
10732,Adventure Adventure
10732,Comedy Comedy
10732,Supernatural Supernatural
10732,Demographic::Shounen Shounen
49866,Slice of Life Slice of Life
49866,Ecchi Ecchi
36588,Theme::Music Music
36588,Theme::Parody Parody
36588,Theme::School School
1192,Horror Horror
1192,Supernatural Supernatural
9330,Action Action
9330,Fantasy Fantasy
9330,Romance Romance
9330,Theme::Harem Harem
9330,Theme::School School
9330,Theme::Urban Fantasy Urban Fantasy
32625,Demographic::Shounen Shounen
38799,Mystery Mystery
38799,Sci-Fi Sci-Fi
38799,Theme::Adult Cast Adult Cast
38799,Theme::Detective Detective
38799,Theme::Mecha Mecha
38799,Theme::Military Military
38799,Demographic::Seinen Seinen
41917,Action Action
41917,Adventure Adventure
41917,Supernatural Supernatural
41917,Suspense Suspense
5859,Action Action
5859,Sci-Fi Sci-Fi
5859,Theme::Space Space
5859,Theme::Super Power Super Power
56903,Comedy Comedy
56903,Gourmet Gourmet
34535,Boys Love Boys Love
34535,Comedy Comedy
34535,Demographic::Josei Josei
1247,Adventure Adventure
1247,Comedy Comedy
1247,Sci-Fi Sci-Fi
6890,Demographic::Seinen Seinen
6303,Adventure Adventure
6303,Comedy Comedy
32262,Comedy Comedy
32262,Romance Romance
32262,Supernatural Supernatural
32262,Theme::Harem Harem
32262,Theme::School School
51162,Action Action
51162,Adventure Adventure
51162,Fantasy Fantasy
51162,Demographic::Shounen Shounen
2501,Adventure Adventure
2501,Comedy Comedy
31373,Demographic::Kids Kids
34927,Fantasy Fantasy
34927,Slice of Life Slice of Life
41688,Comedy Comedy
41688,Fantasy Fantasy
2580,Avant Garde Avant Garde
2580,Comedy Comedy
29697,Demographic::Shounen Shounen
1182,Action Action
1182,Fantasy Fantasy
1182,Romance Romance
2492,Drama Drama
2492,Romance Romance
2492,Sports Sports
57796,Drama Drama
57796,Suspense Suspense
57796,Theme::Organized Crime Organized Crime
57796,Theme::Psychological Psychological
57796,Theme::Strategy Game Strategy Game
57796,Demographic::Seinen Seinen
1544,Theme::Mecha Mecha
1544,Theme::Space Space
919,Drama Drama
919,Romance Romance
919,Sci-Fi Sci-Fi
59349,Adventure Adventure
59349,Comedy Comedy
59349,Fantasy Fantasy
51706,Action Action
51706,Comedy Comedy
51706,Fantasy Fantasy
51706,Ecchi Ecchi
51706,Theme::Harem Harem
51706,Theme::Parody Parody
33208,Comedy Comedy
33208,Fantasy Fantasy
39967,Demographic::Kids Kids
25285,Action Action
25285,Comedy Comedy
25285,Fantasy Fantasy
25285,Ecchi Ecchi
34177,Theme::Music Music
34177,Theme::School School
39456,Adventure Adventure
39456,Comedy Comedy
39456,Suspense Suspense
39456,Theme::CGDCT CGDCT
39456,Theme::Survival Survival
39456,Demographic::Seinen Seinen
18099,Demographic::Seinen Seinen
2032,Action Action
2032,Adventure Adventure
2032,Comedy Comedy
2032,Drama Drama
2032,Fantasy Fantasy
1480,Theme::Mecha Mecha
1480,Theme::Military Military
56695,Boys Love Boys Love
56695,Comedy Comedy
56695,Drama Drama
56695,Fantasy Fantasy
6129,Drama Drama
6129,Fantasy Fantasy
6129,Romance Romance
472,Drama Drama
472,Romance Romance
472,Theme::Harem Harem
472,Theme::School School
57192,Comedy Comedy
57192,Drama Drama
57192,Romance Romance
51834,Action Action
51834,Adventure Adventure
51834,Fantasy Fantasy
51834,Theme::Historical Historical
51834,Theme::Martial Arts Martial Arts
1894,Adventure Adventure
1894,Comedy Comedy
1894,Fantasy Fantasy
1894,Demographic::Shounen Shounen
2688,Action Action
2688,Adventure Adventure
2688,Sci-Fi Sci-Fi
10702,Action Action
10702,Fantasy Fantasy
10702,Sci-Fi Sci-Fi
38325,Action Action
38325,Supernatural Supernatural
2493,Drama Drama
2493,Sports Sports
2493,Theme::School School
2493,Theme::Team Sports Team Sports
39362,Theme::Mecha Mecha
39362,Theme::Space Space
39362,Demographic::Kids Kids
33232,Action Action
33232,Adventure Adventure
33232,Drama Drama
33232,Romance Romance
33232,Demographic::Shounen Shounen
42441,Demographic::Shoujo Shoujo
50953,Action Action
50953,Adventure Adventure
50953,Fantasy Fantasy
50953,Ecchi Ecchi
50953,Demographic::Seinen Seinen
8632,Comedy Comedy
8632,Sports Sports
1749,Comedy Comedy
1749,Romance Romance
1749,Supernatural Supernatural
1749,Ecchi Ecchi
1749,Demographic::Seinen Seinen
19429,Action Action
19429,Girls Love Girls Love
19429,Suspense Suspense
19429,Theme::High Stakes Game High Stakes Game
19429,Theme::School School
2653,Adventure Adventure
2653,Comedy Comedy
2653,Fantasy Fantasy
42966,Action Action
42966,Comedy Comedy
41194,Action Action
41194,Mystery Mystery
41194,Sci-Fi Sci-Fi
41194,Suspense Suspense
41194,Theme::High Stakes Game High Stakes Game
41194,Theme::Super Power Super Power
41194,Theme::Survival Survival
41194,Demographic::Shounen Shounen
5973,Comedy Comedy
5973,Sci-Fi Sci-Fi
5973,Ecchi Ecchi
5973,Demographic::Seinen Seinen
53720,Drama Drama
53720,Romance Romance
53720,Sci-Fi Sci-Fi
53720,Supernatural Supernatural
53720,Suspense Suspense
53720,Theme::Psychological Psychological
53720,Theme::Space Space
53720,Demographic::Shounen Shounen
7285,Adventure Adventure
7285,Drama Drama
7285,Sci-Fi Sci-Fi
2224,Romance Romance
2224,Sports Sports
2224,Demographic::Shoujo Shoujo
5725,Action Action
5725,Adventure Adventure
5725,Sci-Fi Sci-Fi
5725,Demographic::Kids Kids
5305,Comedy Comedy
5305,Fantasy Fantasy
5305,Ecchi Ecchi
385,Drama Drama
385,Sci-Fi Sci-Fi
385,Suspense Suspense
385,Demographic::Shounen Shounen
88,Drama Drama
88,Sci-Fi Sci-Fi
88,Theme::Mecha Mecha
88,Theme::Military Military
88,Theme::Space Space
1204,Award Winning Award Winning
1204,Drama Drama
1204,Fantasy Fantasy
1204,Demographic::Kids Kids
39767,Fantasy Fantasy
39767,Romance Romance
3858,Adventure Adventure
3858,Comedy Comedy
3858,Drama Drama
60094,Horror Horror
60094,Mystery Mystery
25087,Adventure Adventure
25087,Drama Drama
56975,Theme::Historical Historical
56975,Theme::Medical Medical
34620,Drama Drama
34620,Sci-Fi Sci-Fi
3265,Drama Drama
3265,Mystery Mystery
3265,Romance Romance
3265,Theme::Anthropomorphic Anthropomorphic
3265,Theme::Love Polygon Love Polygon
3265,Theme::Mahou Shoujo Mahou Shoujo
3265,Theme::Performing Arts Performing Arts
2905,Action Action
2905,Ecchi Ecchi
2905,Theme::Martial Arts Martial Arts
2905,Theme::School School
2905,Theme::Super Power Super Power
2905,Demographic::Seinen Seinen
42794,Action Action
42794,Adventure Adventure
42794,Fantasy Fantasy
42794,Romance Romance
39030,Comedy Comedy
39030,Fantasy Fantasy
39030,Theme::Anthropomorphic Anthropomorphic
39030,Theme::Isekai Isekai
39030,Demographic::Shounen Shounen
3129,Comedy Comedy
3129,Horror Horror
15347,Adventure Adventure
15347,Comedy Comedy
15347,Mystery Mystery
15347,Theme::Anthropomorphic Anthropomorphic
15347,Theme::Detective Detective
1161,Adventure Adventure
1161,Comedy Comedy
1161,Fantasy Fantasy
1161,Theme::Isekai Isekai
1161,Theme::Magical Sex Shift Magical Sex Shift
1161,Theme::Mecha Mecha
1161,Demographic::Shounen Shounen
9581,Comedy Comedy
9581,Ecchi Ecchi
487,Comedy Comedy
487,Fantasy Fantasy
487,Romance Romance
487,Ecchi Ecchi
487,Theme::Harem Harem
487,Theme::Isekai Isekai
487,Theme::School School
487,Demographic::Shounen Shounen
2704,Theme::Detective Detective
2704,Theme::Mecha Mecha
32287,Drama Drama
32287,Girls Love Girls Love
32287,Supernatural Supernatural
54535,Comedy Comedy
54535,Fantasy Fantasy
3054,Action Action
3054,Adventure Adventure
3054,Drama Drama
6587,Action Action
6587,Supernatural Supernatural
6587,Demographic::Seinen Seinen
1141,Adventure Adventure
1141,Drama Drama
1141,Fantasy Fantasy
1141,Romance Romance
37377,Comedy Comedy
37377,Romance Romance
37377,Theme::Harem Harem
37377,Theme::School School
37377,Demographic::Shounen Shounen
2571,Adventure Adventure
2571,Comedy Comedy
2571,Demographic::Kids Kids
41265,Action Action
41265,Supernatural Supernatural
41265,Theme::Adult Cast Adult Cast
41265,Theme::Historical Historical
41265,Theme::Military Military
41265,Theme::Vampire Vampire
13833,Demographic::Shoujo Shoujo
20441,Adventure Adventure
20441,Comedy Comedy
20441,Mystery Mystery
20441,Theme::Anthropomorphic Anthropomorphic
20441,Theme::Detective Detective
10156,Action Action
10156,Sci-Fi Sci-Fi
10156,Theme::School School
10156,Theme::Super Power Super Power
4723,Drama Drama
4723,Romance Romance
51673,Action Action
51673,Adventure Adventure
51673,Supernatural Supernatural
51673,Demographic::Shounen Shounen
3948,Action Action
3948,Comedy Comedy
3948,Romance Romance
3948,Supernatural Supernatural
3948,Ecchi Ecchi
27709,Demographic::Seinen Seinen
55647,Action Action
55647,Adventure Adventure
55647,Comedy Comedy
55647,Fantasy Fantasy
55647,Demographic::Shounen Shounen
25867,Action Action
25867,Adventure Adventure
25867,Sci-Fi Sci-Fi
25867,Theme::CGDCT CGDCT
25867,Theme::Super Power Super Power
58055,Fantasy Fantasy
58055,Romance Romance
1423,Action Action
1423,Adventure Adventure
1423,Comedy Comedy
1423,Mystery Mystery
1423,Demographic::Seinen Seinen
37831,Theme::Military Military
37831,Theme::Video Game Video Game
175,Action Action
175,Adventure Adventure
175,Romance Romance
175,Sci-Fi Sci-Fi
175,Demographic::Shounen Shounen
1005,Adventure Adventure
1005,Fantasy Fantasy
1005,Sci-Fi Sci-Fi
1005,Demographic::Shounen Shounen
41222,Action Action
41222,Fantasy Fantasy
1540,Romance Romance
1540,Sports Sports
1540,Demographic::Shounen Shounen
11209,Action Action
11209,Ecchi Ecchi
11209,Theme::Harem Harem
11209,Theme::Martial Arts Martial Arts
11209,Theme::School School
11209,Theme::Super Power Super Power
6245,Comedy Comedy
6245,Sci-Fi Sci-Fi
6245,Demographic::Seinen Seinen
33419,Demographic::Shoujo Shoujo
2399,Adventure Adventure
2399,Comedy Comedy
2399,Demographic::Kids Kids
1277,Action Action
1277,Adventure Adventure
1277,Drama Drama
1277,Fantasy Fantasy
2161,Action Action
2161,Mystery Mystery
2161,Supernatural Supernatural
5337,Adventure Adventure
5337,Fantasy Fantasy
9837,Action Action
9837,Drama Drama
9837,Theme::Organized Crime Organized Crime
9837,Theme::Time Travel Time Travel
9837,Demographic::Seinen Seinen
2801,Drama Drama
2801,Romance Romance
2801,Demographic::Shoujo Shoujo
2042,Drama Drama
2042,Fantasy Fantasy
