character_id,person_id,language
39734,25794,Japanese
36640,266,Japanese
14684,11,Japanese
36641,834,Japanese
36642,2367,Japanese
39735,52,Japanese
36643,868,Japanese
36644,3746,Japanese
36645,152,Japanese
36646,294,Japanese
14689,253,Japanese
5391,5464,Japanese
5393,5394,Japanese
5395,5396,Japanese
5397,5398,Japanese
23394,164,Japanese
5399,2935,Japanese
3773,30920,Japanese
25483,1954,Japanese
25484,56,Japanese
25485,546,Japanese
18658,548,Japanese
25486,421,Japanese
25487,140,Japanese
25488,1019,Japanese
25489,1474,Japanese
25490,6638,Japanese
25491,15,Japanese
39742,21,Japanese
39743,10236,Japanese
39744,4398,Japanese
39745,1170,Japanese
1791,3067,Japanese
29999,1954,Japanese
30000,7520,Japanese
30002,2184,Japanese
30003,1483,Japanese
30004,1992,Japanese
30005,2086,Japanese
39749,471,Japanese
39750,520,Japanese
39751,1893,Japanese
39752,434,Japanese
39753,2367,Japanese
39754,349,Japanese
39755,3113,Japanese
39756,100,Japanese
39757,711,Japanese
27881,16628,Japanese
27882,27,Japanese
27888,1177,Japanese
27884,6339,Japanese
12607,2978,Japanese
27886,351,Japanese
27887,307,Japanese
27883,566,Japanese
39759,1390,Japanese
39760,7079,Japanese
39763,14972,Japanese
39764,5367,Japanese
39765,14972,Japanese
39766,1571,Japanese
39767,2482,Japanese
39768,24683,Japanese
39769,1328,Japanese
31655,1395,Japanese
39770,3354,Japanese
39771,399,Japanese
39199,2899,Japanese
39200,5165,Japanese
39201,2060,Japanese
39202,100,Japanese
39203,558,Japanese
39772,525,Japanese
39204,1738,Japanese
7414,2440,Japanese
39773,3610,Japanese
39774,570,Japanese
39775,7381,Japanese
39776,8516,Japanese
39777,5023,Japanese
39778,14775,Japanese
39779,30769,Japanese
39780,3134,Japanese
39781,3776,Japanese
39782,38696,Japanese
39783,694,Japanese
39784,7633,Japanese
39786,184,Japanese
39787,1571,Japanese
39788,29917,Japanese
39789,10177,Japanese
39790,13568,Japanese
39791,434,Japanese
39792,2315,Japanese
39793,18940,Japanese
11215,1578,Japanese
39794,27,Japanese
7382,79,Japanese
39795,374,Japanese
39796,501,Japanese
39797,110,Japanese
22042,841,Japanese
26494,8,Japanese
7388,296,Japanese
39798,832,Japanese
17943,17,Japanese
39799,142,Japanese
39800,7494,Japanese
39801,13,Japanese
39802,13267,Japanese
39803,503,Japanese
39804,382,Japanese
39805,1728,Japanese
39806,39807,Japanese
39808,8988,Japanese
39309,11,Japanese
15216,7915,Japanese
39310,8085,Japanese
39811,726,Japanese
2755,1738,Japanese
39818,1483,Japanese
6025,1048,Japanese
39819,709,Japanese
27420,1177,Japanese
39820,5736,Japanese
39821,179,Japanese
39822,1028,Japanese
39824,15,Japanese
15375,75,Japanese
20767,471,Japanese
15376,150,Japanese
15378,570,Japanese
15377,2647,Japanese
15383,2502,Japanese
15379,11,Japanese
15380,523,Japanese
15381,294,Japanese
15382,85,Japanese
39826,775,Japanese
39827,4695,Japanese
39828,726,Japanese
39829,8516,Japanese
39830,19437,Japanese
39831,320,Japanese
31508,13284,Japanese
31512,248,Japanese
31509,1502,Japanese
31510,3135,Japanese
39842,8724,Japanese
39843,1578,Japanese
39844,1322,Japanese
39845,1155,Japanese
39846,34264,Japanese
39847,8126,Japanese
2481,10689,Japanese
39849,29261,Japanese
39850,1019,Japanese
39851,11764,Japanese
39852,1811,Japanese
21582,14853,Japanese
39853,11767,Japanese
39855,10743,Japanese
39856,2143,Japanese
39857,77,Japanese
30765,2372,Japanese
28239,1453,Japanese
39858,1535,Japanese
13809,1201,Japanese
13810,9837,Japanese
13811,13812,Japanese
13813,563,Japanese
13807,430,Japanese
13814,13815,Japanese
13816,386,Japanese
13817,307,Japanese
13818,69,Japanese
19633,294,Japanese
39861,100,Japanese
39862,83,Japanese
7275,868,Japanese
19402,907,Japanese
21582,2053,Japanese
32494,182,Japanese
28689,501,Japanese
39863,360,Japanese
39864,168,Japanese
39865,6979,Japanese
30094,1331,Japanese
30095,1571,Japanese
30096,8712,Japanese
30097,1578,Japanese
30098,30099,Japanese
30100,8,Japanese
30101,30102,Japanese
30107,4301,Japanese
39866,39867,Japanese
39868,18180,Japanese
31718,22569,Japanese
31719,31720,Japanese
31721,30671,Japanese
31722,31723,Japanese
31724,9578,Japanese
31725,7018,Japanese
31726,20916,Japanese
31727,16691,Japanese
31728,31729,Japanese
31730,6403,Japanese
30387,1398,Japanese
30388,154,Japanese
26237,396,Japanese
30390,730,Japanese
30392,1155,Japanese
30393,15,Japanese
30394,148,Japanese
30389,607,Japanese
39879,3638,Japanese
39885,3417,Japanese
39886,100,Japanese
39887,5230,Japanese
39888,1086,Japanese
39889,1936,Japanese
3207,1439,Japanese
39890,27769,Japanese
6896,39891,Japanese
39892,39893,Japanese
39894,351,Japanese
27938,39897,Japanese
39898,39899,Japanese
39900,39901,Japanese
39902,39903,Japanese
39904,39897,Japanese
39905,39899,Japanese
39906,39907,Japanese
3347,318,Japanese
3349,5963,Japanese
3352,4866,Japanese
3350,682,Japanese
39911,6145,Japanese
12819,3223,Japanese
14776,409,Japanese
14777,3133,Japanese
38995,2991,Japanese
39912,14775,Japanese
32957,883,Japanese
32958,777,Japanese
32959,7520,Japanese
32960,154,Japanese
32961,1483,Japanese
32962,5506,Japanese
32963,428,Japanese
32964,2978,Japanese
32965,1390,Japanese
32966,142,Japanese
34614,3397,Japanese
34615,179,Japanese
34616,4992,Japanese
34617,11012,Japanese
34618,1210,Japanese
34620,206,Japanese
34621,907,Japanese
38998,38999,Japanese
34619,1727,Japanese
39915,1738,Japanese
24771,79,Japanese
24772,290,Japanese
24773,349,Japanese
24774,22318,Japanese
24775,2749,Japanese
24776,15,Japanese
24777,499,Japanese
24778,294,Japanese
24780,248,Japanese
39916,2899,Japanese
39918,39919,Japanese
39920,3393,Japanese
39921,4561,Japanese
39922,39923,Japanese
39924,2835,Japanese
39925,106,Japanese
29232,1727,Japanese
39926,3548,Japanese
39927,7131,Japanese
39928,2391,Japanese
141,142,Japanese
143,144,Japanese
145,146,Japanese
139,140,Japanese
147,148,Japanese
149,150,Japanese
151,152,Japanese
153,154,Japanese
155,156,Japanese
157,158,Japanese
36849,471,Japanese
36850,2012,Japanese
36851,36852,Japanese
36853,15063,Japanese
36856,4490,Japanese
36854,36855,Japanese
36858,6913,Japanese
39930,39931,Japanese
36857,1264,Japanese
36859,622,Japanese
17609,1916,Japanese
17610,12802,Japanese
17611,1451,Japanese
17612,6564,Japanese
17613,17614,Japanese
17616,17617,Japanese
17615,81,Japanese
17620,6861,Japanese
39933,34479,Japanese
39934,330,Japanese
39936,10799,Japanese
39937,1914,Japanese
39938,4695,Japanese
39939,2933,Japanese
39940,16219,Japanese
39941,645,Japanese
39942,334,Japanese
39943,1526,Japanese
39944,177,Japanese
39945,724,Japanese
36849,471,Japanese
36850,2012,Japanese
36851,36852,Japanese
36853,15063,Japanese
38113,1363,Japanese
36856,4490,Japanese
36857,1264,Japanese
39949,6151,Japanese
39950,2875,Japanese
39951,2570,Japanese
39952,13089,Japanese
39953,1664,Japanese
39954,1555,Japanese
39955,39956,Japanese
11175,33751,Japanese
3556,1546,Japanese
39957,556,Japanese
39959,1028,Japanese
7817,434,Japanese
39960,142,Japanese
39961,152,Japanese
39962,1155,Japanese
39963,7520,Japanese
39964,548,Japanese
39965,75,Japanese
39966,184,Japanese
39967,54,Japanese
3834,3835,Japanese
3839,3048,Japanese
3840,3841,Japanese
39969,4483,Japanese
1368,1369,Japanese
1360,1361,Japanese
3837,3838,Japanese
39972,4177,Japanese
35351,2570,Japanese
35352,4664,Japanese
39973,2204,Japanese
39974,2139,Japanese
39975,1361,Japanese
39976,12470,Japanese
39977,6958,Japanese
39978,218,Japanese
39979,4490,Japanese
39980,75,Japanese
39367,425,Japanese
39981,6564,Japanese
39982,39983,Japanese
39984,20440,Japanese
39987,487,Japanese
39988,2112,Japanese
39989,5530,Japanese
39990,25658,Japanese
39991,21984,Japanese
39992,24894,Japanese
39120,3065,Japanese
39993,2589,Japanese
39994,30739,Japanese
39995,39996,Japanese
28156,8126,Japanese
28161,495,Japanese
28157,523,Japanese
28158,499,Japanese
28159,142,Japanese
34160,9484,Japanese
28163,28164,Japanese
34162,266,Japanese
28165,495,Japanese
37759,7768,Japanese
29673,79,Japanese
40001,40002,Japanese
40005,2916,Japanese
40006,1028,Japanese
40007,2108,Japanese
40008,15,Japanese
40009,166,Japanese
40010,7406,Japanese
40011,27398,Japanese
40012,182,Japanese
40013,13,Japanese
40014,382,Japanese
33340,2777,Japanese
33342,941,Japanese
33341,471,Japanese
33347,550,Japanese
33348,3417,Japanese
40016,16210,Japanese
40017,8591,Japanese
40018,4490,Japanese
40019,224,Japanese
40020,1019,Japanese
40021,19624,Japanese
40022,8467,Japanese
40023,23042,Japanese
40024,11784,Japanese
40025,2540,Japanese
26865,1664,Japanese
18065,307,Japanese
2529,26663,Japanese
31584,1395,Japanese
4996,3886,Japanese
31581,907,Japanese
31585,166,Japanese
31582,6861,Japanese
31586,9082,Japanese
26866,550,Japanese
40032,1205,Japanese
40033,177,Japanese
40034,19,Japanese
40035,2713,Japanese
40036,246,Japanese
40037,290,Japanese
40039,2251,Japanese
40041,1676,Japanese
36202,142,Japanese
36205,877,Japanese
36206,142,Japanese
36207,877,Japanese
36208,142,Japanese
36209,142,Japanese
36203,877,Japanese
36210,877,Japanese
39057,877,Japanese
40043,877,Japanese
40045,14390,Japanese
40047,2873,Japanese
40048,9163,Japanese
39684,1173,Japanese
39685,6990,Japanese
39686,5890,Japanese
39688,336,Japanese
40049,83,Japanese
39690,7420,Japanese
40050,12553,Japanese
40051,3825,Japanese
40052,841,Japanese
40055,52,Japanese
40056,374,Japanese
40057,5155,Japanese
40058,54,Japanese
40059,3946,Japanese
40060,2184,Japanese
40061,1028,Japanese
40062,218,Japanese
40063,4662,Japanese
40064,1492,Japanese
23878,4283,Japanese
23879,142,Japanese
23880,868,Japanese
23881,1735,Japanese
40065,266,Japanese
40066,2574,Japanese
23882,2749,Japanese
23883,495,Japanese
23884,19,Japanese
23885,15,Japanese
32748,18615,Japanese
40070,1395,Japanese
40071,11009,Japanese
40072,40073,Japanese
40074,12538,Japanese
40075,10197,Japanese
40076,16333,Japanese
40077,4545,Japanese
40078,3125,Japanese
37367,730,Japanese
40079,296,Japanese
40080,471,Japanese
1831,110,Japanese
36958,17,Japanese
40081,868,Japanese
40082,563,Japanese
1204,79,Japanese
40083,1628,Japanese
40084,108,Japanese
40085,21,Japanese
40087,3721,Japanese
40088,10469,Japanese
40089,8848,Japanese
40090,726,Japanese
40091,10799,Japanese
40092,6666,Japanese
40093,1878,Japanese
40094,21,Japanese
40095,3695,Japanese
40096,5683,Japanese
4642,1453,Japanese
4748,1453,Japanese
4647,810,Japanese
40097,341,Japanese
4650,4398,Japanese
4751,9402,Japanese
4749,447,Japanese
14357,9600,Japanese
25994,204,Japanese
26639,4866,Japanese
28561,69,Japanese
28562,184,Japanese
28563,1395,Japanese
28564,146,Japanese
28565,1264,Japanese
28566,1393,Japanese
28567,2899,Japanese
581,5888,Japanese
8636,253,Japanese
8637,1531,Japanese
8638,1490,Japanese
8639,8640,Japanese
8641,1882,Japanese
13276,10799,Japanese
20161,756,Japanese
8642,2251,Japanese
40098,8945,Japanese
40099,173,Japanese
39614,405,Japanese
40101,290,Japanese
40102,296,Japanese
40111,645,Japanese
40112,2916,Japanese
40113,15,Japanese
40114,296,Japanese
40115,523,Japanese
40116,21,Japanese
40117,1531,Japanese
9787,1181,Japanese
40118,54,Japanese
40119,3443,Japanese
6425,3838,Japanese
40120,797,Japanese
40121,8467,Japanese
11190,766,Japanese
40123,40124,Japanese
40125,31168,Japanese
40127,40128,Japanese
13029,4398,Japanese
13030,3216,Japanese
13031,1728,Japanese
13032,3223,Japanese
13033,6488,Japanese
13034,7686,Japanese
5212,1451,Japanese
13037,10469,Japanese
13038,318,Japanese
15716,4020,Japanese
36988,69,Japanese
36989,841,Japanese
30035,1992,Japanese
36990,11,Japanese
36991,450,Japanese
36992,525,Japanese
40133,2783,Japanese
40134,1474,Japanese
35222,2668,Japanese
40135,1196,Japanese
39906,12848,Japanese
16947,570,Japanese
40136,6327,Japanese
16516,1262,Japanese
40137,380,Japanese
40138,186,Japanese
11215,8449,Japanese
38002,2288,Japanese
21114,16333,Japanese
40139,481,Japanese
40141,40142,Japanese
40143,4438,Japanese
40144,222,Japanese
40145,8407,Japanese
40146,5649,Japanese
40147,38550,Japanese
40148,9696,Japanese
228,9696,Japanese
40149,5411,Japanese
40150,27797,Japanese
40154,528,Japanese
40155,148,Japanese
25199,2164,Japanese
40156,148,Japanese
40157,1177,Japanese
40158,26810,Japanese
5391,5392,Japanese
5393,5394,Japanese
5395,5396,Japanese
5397,5398,Japanese
5399,2935,Japanese
40160,3781,Japanese
40161,3838,Japanese
40162,919,Japanese
40163,1466,Japanese
40164,2136,Japanese
40165,1019,Japanese
40166,1222,Japanese
40167,711,Japanese
40168,222,Japanese
40169,2234,Japanese
40170,46,Japanese
40171,3322,Japanese
265,266,Japanese
267,268,Japanese
272,270,Japanese
275,276,Japanese
277,278,Japanese
40172,307,Japanese
40176,12932,Japanese
3748,1476,Japanese
40177,20330,Japanese
40178,7048,Japanese
40179,532,Japanese
7357,6643,Japanese
39288,528,Japanese
39291,1664,Japanese
39290,1170,Japanese
40189,525,Japanese
15216,40191,Japanese
40192,98,Japanese
40193,701,Japanese
40194,386,Japanese
40195,40196,Japanese
40197,40198,Japanese
40199,1717,Japanese
40200,670,Japanese
40201,21795,Japanese
40202,16954,Japanese
16690,499,Japanese
40204,1177,Japanese
40205,570,Japanese
40206,868,Japanese
40207,2899,Japanese
20384,7148,Japanese
36978,146,Japanese
40208,473,Japanese
40209,9034,Japanese
40210,505,Japanese
38009,2132,Japanese
40211,471,Japanese
40212,1310,Japanese
38010,900,Japanese
16076,1843,Japanese
38012,3944,Japanese
40213,10949,Japanese
40214,12982,Japanese
38013,469,Japanese
40219,46,Japanese
40220,473,Japanese
4382,30973,Japanese
40221,16486,Japanese
11174,841,Japanese
40222,532,Japanese
40223,843,Japanese
9559,5095,Japanese
40224,2006,Japanese
40225,9999,Japanese
11956,11957,Japanese
11958,4280,Japanese
11959,919,Japanese
11960,11790,Japanese
11961,11962,Japanese
11963,11964,Japanese
11965,3843,Japanese
11966,11296,Japanese
11967,11968,Japanese
11969,11970,Japanese
40227,403,Japanese
40228,12161,Japanese
40229,2166,Japanese
7038,40230,Japanese
40231,2941,Japanese
40232,328,Japanese
40233,2170,Japanese
40234,5023,Japanese
11323,23901,Japanese
40235,2112,Japanese
36372,1196,Japanese
36373,525,Japanese
36374,570,Japanese
36375,2053,Japanese
36376,9082,Japanese
36377,10100,Japanese
36378,5751,Japanese
36379,148,Japanese
36380,1328,Japanese
36381,73,Japanese
10843,1170,Japanese
22736,79,Japanese
38880,730,Japanese
9713,67,Japanese
31517,730,Japanese
22353,452,Japanese
40237,2476,Japanese
228,730,Japanese
40238,16332,Japanese
10529,20751,Japanese
11174,11183,Japanese
33459,676,Japanese
40240,40241,Japanese
21194,266,Japanese
40243,71,Japanese
4996,96,Japanese
40244,374,Japanese
40248,471,Japanese
40249,4778,Japanese
40250,499,Japanese
40251,349,Japanese
40252,11560,Japanese
40253,40254,Japanese
40255,40256,Japanese
9845,16444,Japanese
40257,40258,Japanese
40259,40260,Japanese
23317,8848,Japanese
22535,1878,Japanese
12586,334,Japanese
40262,22790,Japanese
40263,5023,Japanese
36704,481,Japanese
40264,4752,Japanese
40265,40266,Japanese
8399,23679,Japanese
40267,23396,Japanese
18448,242,Japanese
40268,645,Japanese
18447,1676,Japanese
18450,5305,Japanese
18449,6904,Japanese
18452,525,Japanese
40271,1453,Japanese
40272,25465,Japanese
36704,7640,Japanese
40273,5396,Japanese
40274,32101,Japanese
40275,4067,Japanese
14801,10606,Japanese
40276,7312,Japanese
40279,16186,Japanese
40280,3133,Japanese
40281,5892,Japanese
40282,6059,Japanese
40284,10197,Japanese
40285,982,Japanese
40286,1781,Japanese
40287,253,Japanese
40288,1035,Japanese
40289,39427,Japanese
40290,4398,Japanese
40291,13699,Japanese
1743,3725,Japanese
18064,6692,Japanese
3767,16537,Japanese
7894,2998,Japanese
809,10606,Japanese
40292,4247,Japanese
40293,692,Japanese
28560,425,Japanese
5319,566,Japanese
11886,456,Japanese
40294,40295,Japanese
37656,7420,Japanese
40296,505,Japanese
40299,2184,Japanese
40300,140,Japanese
40301,336,Japanese
40302,148,Japanese
40303,471,Japanese
40304,12530,Japanese
40305,294,Japanese
40306,3417,Japanese
40307,54,Japanese
40308,1552,Japanese
40309,2132,Japanese
40310,18894,Japanese
40311,15060,Japanese
40312,1451,Japanese
40313,11970,Japanese
40314,5734,Japanese
40315,382,Japanese
40316,735,Japanese
40317,214,Japanese
16690,499,Japanese
40205,570,Japanese
40206,868,Japanese
28252,5165,Japanese
20384,7148,Japanese
40207,2899,Japanese
40318,4933,Japanese
1927,1529,Japanese
40208,473,Japanese
16947,4778,Japanese
8977,1914,Japanese
9713,454,Japanese
9714,9715,Japanese
9716,142,Japanese
8011,356,Japanese
17663,11664,Japanese
6421,67,Japanese
9717,166,Japanese
9527,726,Japanese
9718,9719,Japanese
27838,992,Japanese
40319,4483,Japanese
9527,544,Japanese
29121,1754,Japanese
29122,1422,Japanese
29123,2567,Japanese
29124,434,Japanese
29125,27,Japanese
29126,56,Japanese
29127,246,Japanese
29129,77,Japanese
29128,2978,Japanese
11713,16552,Japanese
40326,29561,Japanese
40327,25280,Japanese
40328,3712,Japanese
40329,5449,Japanese
40331,40332,Japanese
40333,9837,Japanese
40334,32914,Japanese
4505,5725,Japanese
10947,1893,Japanese
39016,20284,Japanese
40337,276,Japanese
40338,2899,Japanese
40339,622,Japanese
40340,184,Japanese
40341,642,Japanese
40342,40343,Japanese
37272,11093,Japanese
40344,12287,Japanese
40345,182,Japanese
6571,1331,Japanese
29887,570,Japanese
29888,12914,Japanese
32982,3740,Japanese
32983,242,Japanese
32984,3397,Japanese
32985,1490,Japanese
32986,12413,Japanese
32987,4992,Japanese
32989,3354,Japanese
32988,1395,Japanese
32990,5616,Japanese
31212,4039,Japanese
27103,37378,Japanese
27104,37379,Japanese
27105,37380,Japanese
27106,37381,Japanese
27107,37382,Japanese
27108,100,Japanese
27109,110,Japanese
27110,544,Japanese
27111,4490,Japanese
40354,3252,Japanese
21520,428,Japanese
21521,3518,Japanese
21522,777,Japanese
21523,1422,Japanese
21524,883,Japanese
21525,3652,Japanese
21526,2978,Japanese
21527,5506,Japanese
21528,21529,Japanese
21530,220,Japanese
40360,4342,Japanese
40361,684,Japanese
40362,4398,Japanese
40363,724,Japanese
40364,7640,Japanese
40365,3721,Japanese
40366,11367,Japanese
40367,1781,Japanese
40368,816,Japanese
40369,4752,Japanese
7363,642,Japanese
7364,499,Japanese
13610,69,Japanese
15533,266,Japanese
2853,5165,Japanese
13612,2899,Japanese
7367,2749,Japanese
13613,2832,Japanese
25748,20996,Japanese
25749,360,Japanese
25750,2108,Japanese
25752,140,Japanese
40372,69,Japanese
18091,69,Japanese
5336,4158,Japanese
40373,248,Japanese
40374,2905,Japanese
40375,242,Japanese
40376,7162,Japanese
40377,2053,Japanese
40378,2482,Japanese
40379,4891,Japanese
40380,2478,Japanese
40381,1025,Japanese
40382,21315,Japanese
40383,2086,Japanese
40384,3322,Japanese
2755,7677,Japanese
40385,6022,Japanese
40386,18276,Japanese
40387,19070,Japanese
40388,3003,Japanese
40389,13328,Japanese
40390,7855,Japanese
40391,17353,Japanese
40392,3695,Japanese
12047,566,Japanese
12048,434,Japanese
12050,505,Japanese
12053,5888,Japanese
12049,2659,Japanese
12054,3585,Japanese
14338,3417,Japanese
40394,2899,Japanese
35176,182,Japanese
35177,11,Japanese
35178,164,Japanese
35179,296,Japanese
40249,4778,Japanese
35181,35182,Japanese
35180,2751,Japanese
7163,29880,Japanese
35184,4925,Japanese
28183,6871,Japanese
2976,177,Japanese
27485,4123,Japanese
28184,4299,Japanese
28185,182,Japanese
28188,3125,Japanese
40396,382,Japanese
40399,296,Japanese
40400,290,Japanese
40401,883,Japanese
40402,2315,Japanese
12966,2574,Japanese
40403,1048,Japanese
40404,473,Japanese
40405,428,Japanese
40406,29376,Japanese
40407,777,Japanese
40408,186,Japanese
40409,248,Japanese
40410,943,Japanese
15158,380,Japanese
39701,523,Japanese
37371,711,Japanese
6367,17518,Japanese
40411,3705,Japanese
40412,15592,Japanese
40413,40414,Japanese
26176,10699,Japanese
26178,2108,Japanese
26177,18027,Japanese
26179,15915,Japanese
26180,13921,Japanese
40415,1727,Japanese
40416,177,Japanese
40417,40418,Japanese
40419,6145,Japanese
40421,307,Japanese
40422,434,Japanese
17125,15063,Japanese
36829,182,Japanese
23780,1264,Japanese
40423,1264,Japanese
40424,14491,Japanese
40425,40426,Japanese
40427,26956,Japanese
40428,711,Japanese
7904,166,Japanese
7906,150,Japanese
7907,15952,Japanese
7909,1170,Japanese
7910,10236,Japanese
40432,26510,Japanese
40433,473,Japanese
40434,1754,Japanese
40435,758,Japanese
5046,4225,Japanese
40436,1244,Japanese
21735,256,Japanese
40437,2060,Japanese
40439,1345,Japanese
40441,495,Japanese
40442,434,Japanese
40443,40444,Japanese
40445,430,Japanese
40446,4490,Japanese
40447,1083,Japanese
170,171,Japanese
178,179,Japanese
180,150,Japanese
181,182,Japanese
185,186,Japanese
7173,378,Japanese
40448,684,Japanese
12712,12713,Japanese
18188,2502,Japanese
8968,8787,Japanese
8969,810,Japanese
8970,341,Japanese
8976,8320,Japanese
6756,7848,Japanese
3802,8974,Japanese
8975,409,Japanese
8977,2234,Japanese
8978,6262,Japanese
37756,37757,Japanese
24878,550,Japanese
24880,450,Japanese
24881,17,Japanese
24885,106,Japanese
40452,487,Japanese
36989,841,Japanese
40134,1474,Japanese
36990,11,Japanese
36995,2903,Japanese
31188,4545,Japanese
40459,8774,Japanese
40460,15921,Japanese
40461,4752,Japanese
40462,6364,Japanese
5754,4058,Japanese
40465,19008,Japanese
40466,40467,Japanese
36640,266,Japanese
14684,11,Japanese
36641,834,Japanese
36642,2367,Japanese
36643,868,Japanese
36644,3746,Japanese
36645,152,Japanese
19577,530,Japanese
40472,1664,Japanese
40473,3402,Japanese
40474,75,Japanese
40475,2525,Japanese
40476,5739,Japanese
40477,3238,Japanese
40478,2654,Japanese
40479,40480,Japanese
40481,292,Japanese
8448,7164,Japanese
34634,907,Japanese
34635,253,Japanese
34636,1322,Japanese
34637,19,Japanese
34638,2251,Japanese
34640,660,Japanese
34641,27747,Japanese
34642,1170,Japanese
34643,6904,Japanese
40482,5506,Japanese
34597,2899,Japanese
34598,1893,Japanese
34599,2139,Japanese
34601,3585,Japanese
34602,73,Japanese
34603,34604,Japanese
34606,5491,Japanese
40488,34604,Japanese
40489,8,Japanese
40490,3585,Japanese
40492,403,Japanese
40493,1515,Japanese
40494,336,Japanese
7210,13267,Japanese
40495,810,Japanese
40496,6983,Japanese
40497,1092,Japanese
4642,3695,Japanese
40498,29476,Japanese
40499,9628,Japanese
40500,1096,Japanese
40501,40502,Japanese
40503,7157,Japanese
40504,6059,Japanese
39429,403,Japanese
19463,25791,Japanese
16445,5500,Japanese
40505,3548,Japanese
40506,14849,Japanese
40507,703,Japanese
7584,1754,Japanese
7587,548,Japanese
11074,69,Japanese
12997,503,Japanese
26494,550,Japanese
17503,303,Japanese
3650,303,Japanese
17497,182,Japanese
40508,77,Japanese
9966,777,Japanese
18401,73,Japanese
35557,9086,Japanese
35558,1393,Japanese
35559,158,Japanese
35561,106,Japanese
35560,242,Japanese
35563,622,Japanese
35562,834,Japanese
40509,2832,Japanese
35564,3652,Japanese
35566,2832,Japanese
36217,4125,Japanese
36218,36219,Japanese
36220,256,Japanese
36221,2600,Japanese
36222,12318,Japanese
36223,3505,Japanese
36225,7553,Japanese
36226,36227,Japanese
36228,2251,Japanese
36234,386,Japanese
33595,471,Japanese
33596,146,Japanese
33597,374,Japanese
33598,77,Japanese
33599,292,Japanese
33600,9034,Japanese
33602,907,Japanese
33952,525,Japanese
33603,1201,Japanese
33604,1203,Japanese
40513,25,Japanese
40514,8472,Japanese
40515,1954,Japanese
40516,548,Japanese
40517,469,Japanese
40518,622,Japanese
40519,1464,Japanese
40520,2574,Japanese
40522,12530,Japanese
35451,36980,Japanese
35453,7520,Japanese
35452,1422,Japanese
36984,29259,Japanese
35455,18046,Japanese
35456,1177,Japanese
35457,26140,Japanese
14447,454,Japanese
40432,26510,Japanese
40436,1244,Japanese
40437,2060,Japanese
40433,473,Japanese
40434,1754,Japanese
40435,758,Japanese
5046,4225,Japanese
21735,256,Japanese
40530,1841,Japanese
40531,6825,Japanese
40535,5725,Japanese
40536,405,Japanese
40538,32914,Japanese
40539,9382,Japanese
40540,1529,Japanese
40541,40542,Japanese
14824,11,Japanese
40546,434,Japanese
40547,292,Japanese
3092,18070,Japanese
40548,570,Japanese
40549,1574,Japanese
40550,140,Japanese
5019,770,Japanese
40551,566,Japanese
40552,12911,Japanese
1929,106,Japanese
1930,186,Japanese
1931,724,Japanese
1932,1933,Japanese
1934,1878,Japanese
1935,1936,Japanese
1937,1938,Japanese
1942,1943,Japanese
5615,5616,Japanese
34482,71,Japanese
4272,858,Japanese
4273,4274,Japanese
4275,4276,Japanese
4277,4278,Japanese
4279,4280,Japanese
40556,40557,Japanese
40558,140,Japanese
40559,290,Japanese
40560,56,Japanese
40561,1954,Japanese
40563,1664,Japanese
40564,2482,Japanese
40566,6364,Japanese
40567,248,Japanese
40568,79,Japanese
40569,17210,Japanese
40570,1210,Japanese
40571,4035,Japanese
40572,1170,Japanese
40574,179,Japanese
40575,3354,Japanese
40576,5892,Japanese
10605,10606,Japanese
8517,24814,Japanese
40578,40579,Japanese
40586,2139,Japanese
40587,745,Japanese
40588,356,Japanese
40589,24216,Japanese
40590,6332,Japanese
40591,1754,Japanese
40592,380,Japanese
40593,8199,Japanese
17953,21,Japanese
40594,525,Japanese
40597,2526,Japanese
40598,2372,Japanese
40599,2945,Japanese
40600,85,Japanese
1156,1322,Japanese
40601,777,Japanese
33648,1155,Japanese
2392,1936,Japanese
40602,2367,Japanese
5405,2394,Japanese
40603,1196,Japanese
40604,566,Japanese
40605,6622,Japanese
40606,523,Japanese
40607,380,Japanese
40608,456,Japanese
40611,40612,Japanese
18120,40613,Japanese
24084,20640,Japanese
40614,18315,Japanese
38892,224,Japanese
14824,8036,Japanese
38893,2749,Japanese
38894,3150,Japanese
16506,5172,Japanese
16508,164,Japanese
16516,868,Japanese
38895,10298,Japanese
40616,2020,Japanese
40617,4003,Japanese
40618,15418,Japanese
40619,40620,Japanese
40621,13082,Japanese
40622,6920,Japanese
40623,6710,Japanese
40624,2016,Japanese
40625,20264,Japanese
40626,15060,Japanese
39959,1028,Japanese
7817,434,Japanese
39960,142,Japanese
39961,152,Japanese
39964,548,Japanese
39962,1155,Japanese
39967,54,Japanese
39963,7520,Japanese
16246,563,Japanese
31953,140,Japanese
31956,296,Japanese
10467,8994,Japanese
31954,4697,Japanese
31955,3397,Japanese
31957,1201,Japanese
40629,2945,Japanese
40630,23,Japanese
40631,3067,Japanese
7501,305,Japanese
7502,2524,Japanese
8655,184,Japanese
7504,2526,Japanese
13875,2647,Japanese
13876,3419,Japanese
7508,664,Japanese
7512,3740,Japanese
26706,2391,Japanese
28083,396,Japanese
20266,9218,Japanese
40633,11479,Japanese
7571,1914,Japanese
40634,1914,Japanese
26567,7079,Japanese
1877,2835,Japanese
40635,7553,Japanese
40637,724,Japanese
7604,7420,Japanese
7124,3922,Japanese
7125,1526,Japanese
40639,336,Japanese
7127,81,Japanese
2813,2234,Japanese
7126,10469,Japanese
