anime_id,company_id,role
35557,1337,Producer
35557,2375,Producer
35557,1231,Producer
35557,1338,Producer
35557,233,Licensor
46095,132,Studio
46095,3,Producer
46095,193,Licensor
53672,236,Studio
53672,33,Producer
53672,34,Producer
53672,35,Licensor
53672,36,Licensor
55809,2761,Studio
55809,1045,Producer
55809,35,Licensor
55809,36,Licensor
49722,852,Studio
49722,91,Producer
49722,233,Licensor
45556,2788,Studio
45556,2789,Producer
45556,35,Licensor
45556,36,Licensor
5,191,Studio
5,2806,Producer
5,285,Producer
5,2807,Licensor
5,5,Licensor
37965,875,Studio
37965,417,Producer
37965,63,Producer
37965,91,Producer
37965,467,Producer
37965,1297,Producer
37965,2817,Producer
37965,2818,Producer
37965,233,Licensor
32366,1,Studio
32366,2,Producer
32366,4,Producer
32366,35,Licensor
32366,36,Licensor
31646,463,Studio
31646,3,Producer
31646,4,Producer
31646,464,Producer
31646,465,Producer
31646,466,Producer
31646,467,Producer
31646,193,Licensor
14397,61,Studio
14397,62,Producer
14397,63,Producer
14397,233,Licensor
38883,875,Studio
38883,4,Producer
38883,134,Producer
38883,417,Producer
38883,418,Producer
38883,91,Producer
38883,64,Producer
38883,233,Licensor
56524,2719,Studio
56524,1045,Producer
56524,35,Licensor
56524,36,Licensor
38475,2115,Studio
38475,2844,Producer
38475,1387,Producer
38475,515,Producer
38475,613,Producer
38475,743,Producer
38475,2116,Producer
38475,2614,Producer
38475,1338,Producer
38475,2117,Producer
38475,2845,Producer
38475,1684,Producer
38475,35,Licensor
38475,36,Licensor
50183,2846,Studio
50183,91,Producer
50183,92,Producer
50183,347,Licensor
55318,2866,Studio
55318,853,Producer
55318,136,Producer
55318,1682,Producer
55318,589,Producer
55318,35,Licensor
55318,36,Licensor
61952,2884,Studio
61952,33,Producer
61952,34,Producer
61952,347,Licensor
9617,236,Studio
9617,135,Producer
9617,239,Producer
9617,233,Licensor
9756,463,Studio
9756,3,Producer
9756,134,Producer
9756,417,Producer
9756,517,Producer
9756,743,Producer
9756,193,Licensor
5205,914,Studio
5205,3,Producer
5205,136,Producer
5205,1194,Producer
5205,193,Licensor
9260,463,Studio
9260,3,Producer
9260,136,Producer
9260,193,Licensor
49721,852,Studio
49721,90,Producer
49721,211,Producer
49721,466,Producer
49721,91,Producer
49721,92,Producer
49721,419,Producer
49721,233,Licensor
37515,1293,Studio
37515,515,Producer
37515,1294,Producer
37515,1295,Producer
37515,1296,Producer
37515,1297,Producer
37515,1298,Producer
37515,589,Producer
37515,1299,Producer
37515,1300,Producer
37515,233,Licensor
49310,538,Studio
49310,2,Producer
49310,539,Producer
49310,2927,Producer
49310,540,Producer
49310,465,Producer
49310,370,Producer
49310,542,Producer
49310,6,Licensor
572,2930,Studio
572,1062,Producer
572,957,Licensor
572,347,Licensor
40787,191,Studio
40787,343,Producer
40787,589,Producer
40787,1537,Producer
40787,2949,Producer
40787,5,Licensor
30,1385,Studio
30,1440,Studio
30,2,Producer
30,514,Producer
30,540,Producer
30,1777,Producer
30,1088,Licensor
30,347,Licensor
39551,2970,Studio
39551,136,Producer
39551,5,Licensor
338,673,Studio
338,63,Producer
338,2469,Licensor
338,393,Licensor
37095,236,Studio
37095,826,Producer
37095,135,Producer
37095,238,Producer
37095,344,Producer
37095,35,Licensor
37095,36,Licensor
11979,463,Studio
11979,3,Producer
11979,134,Producer
11979,417,Producer
11979,517,Producer
11979,743,Producer
11979,193,Licensor
5941,2645,Studio
5941,2,Producer
5941,90,Producer
5941,1387,Producer
5941,35,Licensor
5941,36,Licensor
39547,3025,Studio
39547,1165,Producer
39547,237,Producer
39547,417,Producer
39547,805,Producer
39547,1965,Producer
39547,233,Licensor
58390,3040,Studio
58390,3,Producer
58390,4,Producer
58390,90,Producer
58390,2495,Producer
58390,978,Producer
58390,1640,Producer
58390,955,Producer
58390,1733,Producer
58390,92,Producer
58390,3041,Producer
58390,1836,Producer
58390,233,Licensor
185,3057,Studio
185,3058,Studio
185,3059,Producer
185,978,Producer
185,5,Licensor
185,1022,Licensor
55102,441,Studio
55102,3075,Producer
55102,35,Licensor
55102,36,Licensor
39167,3099,Studio
39167,285,Producer
39167,826,Producer
39167,417,Producer
39167,2375,Producer
39167,636,Producer
39167,233,Licensor
22789,1293,Studio
22789,62,Producer
22789,63,Producer
22789,5,Licensor
2402,3132,Studio
2402,978,Producer
2402,35,Licensor
2402,36,Licensor
6945,117,Studio
6945,33,Producer
6945,34,Producer
6945,35,Licensor
6945,36,Licensor
41025,1317,Studio
41025,464,Producer
41025,371,Producer
41025,65,Licensor
31988,236,Studio
31988,826,Producer
31988,135,Producer
31988,238,Producer
31988,3162,Licensor
777,61,Studio
777,3165,Studio
777,3166,Studio
777,3167,Producer
777,3168,Producer
777,3169,Producer
777,5,Licensor
37822,2719,Studio
37822,1045,Producer
37822,3184,Producer
37822,35,Licensor
37822,36,Licensor
39808,3196,Studio
39808,2,Producer
39808,826,Producer
39808,515,Producer
39808,589,Producer
39808,3197,Producer
39808,1808,Producer
39808,1684,Producer
39808,233,Licensor
53540,538,Studio
53540,90,Producer
53540,416,Producer
53540,586,Producer
53540,63,Producer
53540,92,Producer
53540,35,Licensor
53540,36,Licensor
2251,1317,Studio
2251,3,Producer
2251,417,Producer
2251,5,Licensor
2251,193,Licensor
20651,1317,Studio
20651,3,Producer
20651,540,Producer
20651,35,Licensor
20651,36,Licensor
39535,1460,Studio
39535,512,Producer
39535,586,Producer
39535,211,Producer
39535,91,Producer
39535,636,Producer
39535,1338,Producer
39535,1461,Producer
39535,589,Producer
39535,3241,Producer
39535,419,Producer
39535,5,Licensor
41457,210,Studio
41457,3,Producer
41457,589,Producer
41457,785,Producer
41457,35,Licensor
41457,36,Licensor
46654,3244,Studio
46654,33,Producer
46654,34,Producer
46654,35,Licensor
46654,36,Licensor
50407,3259,Studio
50407,893,Producer
50407,3260,Producer
50407,35,Licensor
50407,36,Licensor
5081,463,Studio
5081,3,Producer
5081,136,Producer
5081,193,Licensor
13601,875,Studio
13601,4,Producer
13601,978,Producer
13601,517,Producer
13601,418,Producer
13601,1733,Producer
13601,91,Producer
13601,1682,Producer
13601,1231,Producer
13601,5,Licensor
60557,3279,Studio
60557,3280,Studio
60557,893,Producer
60557,35,Licensor
60557,36,Licensor
42886,875,Studio
42886,343,Producer
42886,316,Producer
42886,3292,Producer
42886,6,Licensor
28701,914,Studio
28701,3,Producer
28701,1194,Producer
28701,193,Licensor
22535,61,Studio
22535,62,Producer
22535,63,Producer
22535,3298,Producer
22535,233,Licensor
10030,1891,Studio
10030,464,Producer
10030,64,Producer
10030,1500,Licensor
49458,3313,Studio
49458,1387,Producer
49458,2551,Producer
49458,2614,Producer
49458,2615,Producer
49458,589,Producer
49458,35,Licensor
49458,36,Licensor
2559,2522,Studio
2559,33,Producer
2559,34,Producer
2559,3320,Licensor
12029,3341,Studio
12029,3342,Studio
12029,133,Producer
12029,285,Producer
12029,3343,Producer
12029,826,Producer
12029,343,Producer
12029,127,Producer
12029,955,Producer
12029,3344,Producer
12029,3345,Producer
12029,5,Licensor
49926,914,Studio
49926,3,Producer
49926,64,Producer
49926,35,Licensor
49926,36,Licensor
10162,875,Studio
10162,4,Producer
10162,978,Producer
10162,586,Producer
10162,955,Producer
10162,418,Producer
10162,1678,Producer
10162,1733,Producer
10162,3360,Producer
10162,1109,Producer
10162,1318,Licensor
55357,742,Studio
55357,3,Producer
55357,743,Producer
55357,35,Licensor
55357,36,Licensor
39587,511,Studio
39587,515,Producer
39587,2435,Producer
39587,636,Producer
39587,1296,Producer
39587,589,Producer
39587,35,Licensor
39587,36,Licensor
10937,117,Studio
10937,2844,Producer
10937,2469,Licensor
10937,346,Licensor
10534,852,Studio
10534,853,Producer
10534,2075,Producer
10534,35,Licensor
10534,36,Licensor
5040,61,Studio
5040,62,Producer
5040,63,Producer
5040,1519,Producer
5040,35,Licensor
5040,36,Licensor
55644,538,Studio
55644,91,Producer
55644,64,Producer
55644,6,Licensor
22507,2645,Studio
22507,1164,Producer
22507,35,Licensor
22507,36,Licensor
40211,2884,Studio
40211,33,Producer
40211,34,Producer
40211,35,Licensor
40211,36,Licensor
34534,1561,Studio
34534,33,Producer
34534,34,Producer
34534,35,Licensor
34534,36,Licensor
7655,2645,Studio
7655,90,Producer
7655,464,Producer
7655,371,Producer
7655,35,Licensor
7655,36,Licensor
4081,1317,Studio
4081,2,Producer
4081,3,Producer
4081,540,Producer
4081,465,Producer
4081,1318,Licensor
4081,6,Licensor
51805,875,Studio
51805,343,Producer
51805,316,Producer
51805,3292,Producer
51805,35,Licensor
51805,36,Licensor
56752,3457,Studio
56752,893,Producer
56752,894,Producer
56752,35,Licensor
56752,36,Licensor
1210,3466,Studio
1210,721,Producer
1210,1062,Producer
1210,1088,Licensor
1210,5,Licensor
3784,1625,Studio
3784,33,Producer
3784,34,Producer
3784,5,Licensor
3784,347,Licensor
41487,2970,Studio
41487,136,Producer
41487,1338,Producer
41487,3197,Producer
41487,3486,Producer
41487,785,Producer
41487,1684,Producer
41487,3487,Producer
41487,6,Licensor
5341,1317,Studio
5341,3490,Studio
5341,3491,Producer
5341,135,Producer
5341,417,Producer
5341,516,Producer
5341,1872,Producer
5341,3492,Producer
5341,5,Licensor
51440,1087,Studio
51440,512,Producer
51440,417,Producer
51440,2551,Producer
51440,3509,Producer
51440,3510,Producer
51440,589,Producer
51440,3511,Producer
51440,2363,Producer
51440,35,Licensor
51440,36,Licensor
30230,875,Studio
30230,61,Studio
30230,2,Producer
30230,2844,Producer
30230,135,Producer
30230,136,Producer
30230,515,Producer
30230,35,Licensor
30230,36,Licensor
31043,210,Studio
31043,3,Producer
31043,4,Producer
31043,514,Producer
31043,978,Producer
31043,1144,Producer
31043,1231,Producer
31043,1232,Producer
31043,3539,Producer
31043,1298,Producer
31043,3540,Producer
31043,193,Licensor
5420,875,Studio
5420,3555,Studio
5420,464,Producer
5420,35,Licensor
5420,36,Licensor
17389,169,Studio
17389,464,Producer
17389,371,Producer
17389,5,Licensor
24415,875,Studio
24415,285,Producer
24415,826,Producer
24415,540,Producer
24415,2076,Producer
24415,64,Producer
24415,1338,Producer
24415,35,Licensor
24415,36,Licensor
1365,538,Studio
1365,416,Producer
1365,586,Producer
1365,63,Producer
1365,92,Producer
1365,722,Producer
1365,3588,Producer
1365,5,Licensor
39533,2174,Studio
39533,3,Producer
39533,4,Producer
39533,417,Producer
39533,978,Producer
39533,2176,Producer
39533,6,Licensor
12531,3606,Studio
12531,32,Studio
12531,4,Producer
12531,978,Producer
12531,586,Producer
12531,1144,Producer
12531,418,Producer
12531,233,Licensor
57067,3279,Studio
57067,3280,Studio
57067,893,Producer
57067,35,Licensor
57067,36,Licensor
54870,742,Studio
54870,3,Producer
54870,589,Producer
54870,193,Licensor
57,61,Studio
57,1165,Producer
57,1774,Producer
57,2075,Producer
57,136,Producer
57,3628,Producer
57,5,Licensor
43325,875,Studio
43325,134,Producer
43325,64,Producer
43325,3648,Producer
43325,3197,Producer
43325,785,Producer
43325,5,Licensor
6675,61,Studio
6675,955,Producer
6675,3662,Licensor
2150,3681,Studio
2150,2,Producer
2150,1774,Producer
2150,3682,Producer
2150,35,Licensor
2150,36,Licensor
6594,511,Studio
6594,3,Producer
6594,826,Producer
6594,136,Producer
6594,417,Producer
6594,978,Producer
6594,1318,Licensor
137,2522,Studio
137,33,Producer
137,34,Producer
137,35,Licensor
137,36,Licensor
45,3057,Studio
45,1087,Studio
45,3,Producer
45,3716,Producer
45,978,Producer
45,1500,Licensor
45,193,Licensor
10863,511,Studio
10863,512,Producer
10863,5,Licensor
49571,2719,Studio
49571,2720,Producer
49571,1045,Producer
49571,35,Licensor
49571,36,Licensor
9989,210,Studio
9989,3,Producer
9989,4,Producer
9989,978,Producer
9989,1733,Producer
9989,1318,Licensor
9989,193,Licensor
54595,3751,Studio
54595,515,Producer
54595,211,Producer
54595,3510,Producer
54595,589,Producer
54595,2055,Producer
54595,3292,Producer
54595,233,Licensor
759,61,Studio
759,4,Producer
759,2397,Producer
759,955,Producer
759,2807,Licensor
759,347,Licensor
43,875,Studio
43,285,Producer
43,136,Producer
43,3779,Producer
43,1778,Licensor
486,3789,Studio
486,1681,Producer
486,2397,Producer
486,135,Producer
486,3790,Producer
486,3791,Producer
486,3492,Producer
486,1088,Licensor
486,233,Licensor
30346,210,Studio
30346,3,Producer
30346,1387,Producer
30346,193,Licensor
10087,914,Studio
10087,3,Producer
10087,517,Producer
10087,1829,Producer
10087,1194,Producer
10087,193,Licensor
1735,169,Studio
1735,2,Producer
1735,3,Producer
1735,3820,Producer
1735,238,Producer
1735,1776,Producer
1735,65,Licensor
42941,3833,Studio
42941,91,Producer
42941,1297,Producer
42941,35,Licensor
42941,36,Licensor
11917,2645,Studio
11917,33,Producer
11917,34,Producer
11917,35,Licensor
11917,36,Licensor
38826,585,Studio
38826,586,Producer
38826,212,Producer
38826,589,Producer
38826,590,Producer
38826,3853,Producer
38826,3854,Producer
38826,347,Licensor
9735,117,Studio
9735,33,Producer
9735,34,Producer
9735,35,Licensor
9735,36,Licensor
38691,538,Studio
38691,91,Producer
38691,64,Producer
38691,542,Producer
38691,5,Licensor
38691,6,Licensor
35111,875,Studio
35111,33,Producer
35111,34,Producer
35111,35,Licensor
35111,36,Licensor
3002,61,Studio
3002,62,Producer
3002,63,Producer
3002,392,Producer
3002,233,Licensor
37520,3606,Studio
37520,32,Studio
37520,699,Producer
37520,233,Licensor
19363,210,Studio
19363,3,Producer
19363,4,Producer
19363,978,Producer
19363,1231,Producer
19363,193,Licensor
23327,191,Studio
23327,285,Producer
23327,1872,Producer
23327,286,Producer
23327,5,Licensor
25835,2679,Studio
25835,2844,Producer
25835,417,Producer
25835,128,Producer
25835,613,Producer
25835,2680,Producer
25835,3941,Producer
25835,3942,Producer
25835,233,Licensor
58572,3961,Studio
58572,4,Producer
58572,134,Producer
58572,136,Producer
58572,2615,Producer
58572,1415,Producer
58572,3962,Producer
58572,1538,Producer
58572,35,Licensor
58572,36,Licensor
2685,875,Studio
2685,136,Producer
2685,5,Licensor
34798,2115,Studio
34798,2844,Producer
34798,515,Producer
34798,1295,Producer
34798,2116,Producer
34798,2614,Producer
34798,1338,Producer
34798,2845,Producer
34798,2056,Producer
34798,35,Licensor
34798,36,Licensor
50594,585,Studio
50594,3,Producer
50594,586,Producer
50594,212,Producer
50594,589,Producer
50594,590,Producer
50594,3853,Producer
50594,3854,Producer
50594,6,Licensor
10408,1317,Studio
10408,2,Producer
10408,3,Producer
10408,540,Producer
10408,465,Producer
10408,1144,Producer
10408,35,Licensor
10408,36,Licensor
44412,1700,Studio
44412,1045,Producer
44412,1247,Producer
44412,1701,Producer
44412,35,Licensor
44412,36,Licensor
523,954,Studio
523,314,Producer
523,4013,Producer
523,957,Licensor
523,347,Licensor
1698,1891,Studio
1698,4,Producer
1698,2397,Producer
1698,1166,Producer
1698,136,Producer
1698,978,Producer
1698,211,Producer
1698,466,Producer
1698,418,Producer
1698,1733,Producer
1698,35,Licensor
1698,36,Licensor
31812,210,Studio
31812,3,Producer
31812,1681,Producer
31812,192,Producer
31812,134,Producer
31812,417,Producer
31812,636,Producer
31812,3539,Producer
31812,4046,Producer
31812,5,Licensor
513,954,Studio
513,314,Producer
513,4013,Producer
513,1062,Producer
513,957,Licensor
513,347,Licensor
32188,511,Studio
32188,512,Producer
32188,513,Producer
32188,417,Producer
32188,515,Producer
32188,516,Producer
32188,517,Producer
32188,5,Licensor
38731,61,Studio
38731,2,Producer
38731,2844,Producer
38731,135,Producer
38731,136,Producer
38731,515,Producer
38731,1144,Producer
38731,35,Licensor
38731,36,Licensor
52588,875,Studio
52588,2,Producer
52588,4079,Producer
52588,2551,Producer
52588,91,Producer
52588,64,Producer
52588,1537,Producer
52588,419,Producer
52588,35,Licensor
52588,36,Licensor
36371,875,Studio
36371,343,Producer
36371,35,Licensor
36371,36,Licensor
31240,511,Studio
31240,2,Producer
31240,513,Producer
31240,514,Producer
31240,515,Producer
31240,211,Producer
31240,2435,Producer
31240,636,Producer
31240,5,Licensor
264,61,Studio
264,33,Producer
264,34,Producer
264,393,Licensor
264,655,Licensor
10271,61,Studio
10271,62,Producer
10271,63,Producer
10271,392,Producer
10271,233,Licensor
37989,2382,Studio
37989,211,Producer
37989,1965,Producer
37989,1337,Producer
37989,614,Producer
37989,2615,Producer
37989,64,Producer
37989,212,Producer
37989,699,Producer
37989,5,Licensor
13125,210,Studio
13125,3,Producer
13125,853,Producer
13125,135,Producer
13125,233,Licensor
265,61,Studio
265,33,Producer
265,34,Producer
265,393,Licensor
139,2522,Studio
139,33,Producer
139,34,Producer
139,35,Licensor
139,36,Licensor
54029,2788,Studio
54029,4129,Studio
54029,893,Producer
54029,35,Licensor
54029,36,Licensor
44940,441,Studio
44940,853,Producer
44940,35,Licensor
44940,36,Licensor
2418,191,Studio
2418,285,Producer
2418,343,Producer
2418,418,Producer
2418,287,Producer
2418,1109,Producer
2418,5,Licensor
2418,288,Licensor
59150,2788,Studio
59150,4129,Studio
59150,33,Producer
59150,34,Producer
59150,35,Licensor
59150,36,Licensor
25681,538,Studio
25681,4,Producer
25681,2844,Producer
25681,5,Licensor
59408,4169,Studio
59408,4170,Studio
59408,33,Producer
59408,34,Producer
59408,35,Licensor
59408,36,Licensor
329,117,Studio
329,285,Producer
329,464,Producer
329,288,Licensor
329,6,Licensor
34036,538,Studio
34036,416,Producer
34036,393,Licensor
53111,1891,Studio
53111,2397,Producer
53111,417,Producer
53111,128,Producer
53111,613,Producer
53111,636,Producer
53111,1461,Producer
53111,2845,Producer
53111,3241,Producer
53111,4206,Producer
53111,233,Licensor
33051,117,Studio
33051,2844,Producer
33051,2075,Producer
33051,134,Producer
33051,5,Licensor
1033,61,Studio
1033,285,Producer
1033,1681,Producer
1033,2397,Producer
1033,514,Producer
1033,613,Producer
1033,4233,Producer
1033,129,Licensor
1033,4234,Licensor
52684,4250,Studio
52684,1045,Producer
52684,3184,Producer
52684,4251,Producer
52684,35,Licensor
52684,36,Licensor
36990,3196,Studio
36990,2,Producer
36990,826,Producer
36990,515,Producer
36990,1295,Producer
36990,4264,Producer
36990,589,Producer
36990,3197,Producer
36990,233,Licensor
54959,4268,Studio
54959,1640,Producer
54959,2004,Producer
54959,1337,Producer
54959,614,Producer
54959,4269,Producer
54959,4270,Producer
54959,4271,Producer
54959,35,Licensor
54959,36,Licensor
48316,3751,Studio
48316,515,Producer
48316,3510,Producer
48316,589,Producer
